name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.90113963333334,0.5574257330824728
Sn01,Sn,37.475,54.668577233333345,0.5636916855885661
Ta01,Ta,27.334,54.448832700000004,0.5593877195148669
Cu01,Cu,21.906,54.270786533333336,0.5611039179141853
Al_degrader_A1,Al,599.0,51.15034976363637,2.027172226488716
Ni02,Ni,23.091,47.92899306666667,0.6169902501271223
Sn02,Sn,37.211,47.676031733333325,0.6238339059341
Ta02,Ta,27.396,47.439255300000006,0.6197663442152292
Cu02,Cu,22.235,47.244169966666675,0.6224228150633074
Al_degrader_B2,Al,415.0,44.81880317,1.633312296775467
Ni03,Ni,22.966,42.317807433333336,0.6790876590333623
Sn03,Sn,37.13,42.041160733333335,0.6872641855197527
Ta03,Ta,27.702,41.78086266666667,0.683601937635899
Cu03,Cu,22.253,41.565307,0.686969346053859
Al_degrader_C5,Al,261.5,39.84371145000001,1.2754452738706188
Ni04,Ni,22.982,38.074131,0.7367849266728617
Sn04,Sn,36.99,37.7752635,0.7461965328033565
Ta04,Ta,27.518,37.4951952,0.7429136831177814
Cu04,Cu,22.289,37.262244300000006,0.7473719871105087
Al_degrader_E8_E1,Al,136.6,36.231003099999995,0.9956712408171636
Ni05,Ni,22.942,35.174383366666675,0.783003023470109
Sn05,Sn,8.004,34.99763213333334,0.7784152404345525
Ta05,Ta,27.197,34.84316246666666,0.7859513098603812
Cu05,Cu,22.311,34.59843030000001,0.7913320980316945
Al_degrader_E4_E3_E2,Al,204.89999999999998,33.00896994444445,1.25317472581839
Ni06,Ni,22.631,31.369587566666663,0.8555352889071334
Sn06,Sn,7.816,31.179922,0.8514254678181369
Ta06,Ta,27.374,31.0121593,0.8603274753004482
Cu06,Cu,22.233,30.744959333333338,0.8671611682262735
Al_degrader_E7_E6_E5,Al,204.89999999999998,28.9913019,1.371516803781999
Ni07,Ni,22.529,27.169567400000002,0.9567755380393947
Sn07,Sn,7.917,26.95815356666667,0.9535673002034407
Ta07,Ta,27.539,26.770312299999997,0.9645722888766347
Cu07,Cu,22.258,26.471164333333338,0.9740876300387741
