name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.89470923333334,0.5584434030900047
Sn01,Sn,37.475,54.649189066666665,0.5652772497224663
Ta01,Ta,27.334,54.41714056666667,0.560373483468254
Cu01,Cu,21.906,54.22913226666667,0.5622669867351234
Al_degrader_A1,Al,599.0,50.92775075833333,2.1228283245264854
Ni02,Ni,23.091,47.51231243333334,0.6221544695535123
Sn02,Sn,37.211,47.24354590000001,0.629789621958415
Ta02,Ta,27.396,46.992000700000006,0.6250999742970532
Cu02,Cu,22.235,46.78462830000001,0.6280603188965558
Al_degrader_B2,Al,415.0,44.19957231818182,1.7156129428911215
Ni03,Ni,22.966,41.527141400000005,0.6902435447526523
Sn03,Sn,37.13,41.23095930000001,0.6993746123574809
Ta03,Ta,27.702,40.95231093333334,0.6951381298613456
Cu03,Cu,22.253,40.72140483333334,0.6989926369020675
Al_degrader_C5,Al,261.5,38.87090914444445,1.3376901741894671
Ni04,Ni,22.982,36.9638815,0.7551589593971261
Sn04,Sn,36.99,36.64126436666667,0.7658276864784481
Ta04,Ta,27.518,36.3389672,0.7621365564368983
Cu04,Cu,22.289,36.08725116666667,0.7672446810385669
Al_degrader_E8_E1,Al,136.6,34.9694414,1.032467151357711
Ni05,Ni,22.942,33.82128476666667,0.8085473303243368
Sn05,Sn,8.004,33.629074666666675,0.8033277934680353
Ta05,Ta,27.197,33.46124036666667,0.8120661903382829
Cu05,Cu,22.311,33.194925899999994,0.8183266545269011
Al_degrader_E4_E3_E2,Al,204.89999999999998,31.45585724,1.3349805042544938
Ni06,Ni,22.631,29.65466226666667,0.8952319903817458
Sn06,Sn,7.816,29.445683600000002,0.8906797527868102
Ta06,Ta,27.374,29.261099466666668,0.9012157428568638
Cu06,Cu,22.233,28.966524,0.9095672033577288
Al_degrader_E7_E6_E5,Al,204.89999999999998,27.015860161538463,1.4843074520459199
Ni07,Ni,22.529,24.975194666666667,1.023447433321104
Sn07,Sn,7.917,24.7372048,1.0203291639745284
Ta07,Ta,27.539,24.526247833333336,1.033923932362518
Cu07,Cu,22.258,24.189110133333337,1.046390028050718
