name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.90898953333334,0.5576610335055238
Sn01,Sn,37.475,54.69591750000001,0.563044024205701
Ta01,Ta,27.334,54.4945871,0.5595495752659068
Cu01,Cu,21.906,54.331534500000004,0.5611251927835861
Al_degrader_A1,Al,599.0,51.48090588,1.879649629207908
Ni02,Ni,23.091,48.54683556666667,0.6112384556742256
Sn02,Sn,37.211,48.31717783333333,0.617085517068182
Ta02,Ta,27.396,48.10226496666667,0.6137912103688019
Cu02,Cu,22.235,47.9253286,0.6161485876166884
Al_degrader_B2,Al,415.0,45.73325065555556,1.5097528879899567
Ni03,Ni,22.966,43.480518233333335,0.6653784142132046
Sn03,Sn,37.13,43.23214283333334,0.6721592705095811
Ta03,Ta,27.702,42.99845266666667,0.6692902701814479
Cu03,Cu,22.253,42.80507216666667,0.672157793819258
Al_degrader_C5,Al,261.5,41.26705877142857,1.1850424566367372
Ni04,Ni,22.982,39.69161363333334,0.7137347608559725
Sn04,Sn,36.99,39.426124066666674,0.721470955622929
Ta04,Ta,27.518,39.17734556666667,0.7187926566938566
Cu04,Cu,22.289,38.97066613333334,0.7224567329141929
Al_degrader_E8_E1,Al,136.6,38.060081419999996,0.9266541334126691
Ni05,Ni,22.942,37.129223833333334,0.7512512191217879
Sn05,Sn,8.004,36.973686666666666,0.7475371886995917
Ta05,Ta,27.197,36.83772173333334,0.7536547866901634
Cu05,Cu,22.311,36.62250350000001,0.7579372175985841
Al_degrader_E4_E3_E2,Al,204.89999999999998,35.23461027142857,1.1556173083669847
Ni06,Ni,22.631,33.810913866666674,0.8076325077127482
Sn06,Sn,7.816,33.6466077,0.804228646364977
Ta06,Ta,27.374,33.50106603333333,0.8112147210035899
Cu06,Cu,22.233,33.269913933333335,0.8163842611943608
Al_degrader_E7_E6_E5,Al,204.89999999999998,31.768545633333332,1.2315376849630975
Ni07,Ni,22.529,30.22099916666667,0.881191508696779
Sn07,Sn,7.917,30.042267133333333,0.8782699942347544
Ta07,Ta,27.539,29.88310276666667,0.8864785521972197
Cu07,Cu,22.258,29.630515266666666,0.8931701807794501
