name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.90030206666667,0.55685045457082
Sn01,Sn,37.475,54.66993923333333,0.5629979309974524
Ta01,Ta,27.334,54.45225106666667,0.5587504028623713
Cu01,Cu,21.906,54.27585820000001,0.5604754114375521
Al_degrader_A1,Al,599.0,51.18544628181819,2.008766764192261
Ni02,Ni,23.091,47.996061100000006,0.6156361683116551
Sn02,Sn,37.211,47.7457208,0.622430479475976
Ta02,Ta,27.396,47.5114325,0.61837997860842
Cu02,Cu,22.235,47.318429800000004,0.6209869476395029
Al_degrader_B2,Al,415.0,44.91927941,1.6174629523887254
Ni03,Ni,22.966,42.4462167,0.6767478136704814
Sn03,Sn,37.13,42.172684600000004,0.6847479309372464
Ta03,Ta,27.702,41.91535116666667,0.6811772517844669
Cu03,Cu,22.253,41.7024011,0.6845228810776087
Al_degrader_C5,Al,261.5,40.00175050000001,1.2630081653535539
Ni04,Ni,22.982,38.254304566666676,0.7332665641082692
Sn04,Sn,36.99,37.95925043333334,0.7424974519483639
Ta04,Ta,27.518,37.68272780000001,0.7392830475808938
Cu04,Cu,22.289,37.452822366666666,0.743629045680528
Al_degrader_E8_E1,Al,136.6,36.435478200000006,0.9869396300305101
Ni05,Ni,22.942,35.39339006666666,0.7783930126322192
Sn05,Sn,8.004,35.21908786666667,0.7739168000154252
Ta05,Ta,27.197,35.066752533333336,0.7812982140601514
Cu05,Cu,22.311,34.82543823333334,0.7864891626408755
Al_degrader_E4_E3_E2,Al,204.89999999999998,33.259647333333334,1.2386184131539464
Ni06,Ni,22.631,31.645601600000003,0.8487928569901139
Sn06,Sn,7.816,31.458891433333335,0.8447576451740141
Ta06,Ta,27.374,31.293715033333335,0.8534247511413443
Cu06,Cu,22.233,31.030772866666673,0.8600594227593321
Al_degrader_E7_E6_E5,Al,204.89999999999998,29.307150220000004,1.359241214926163
Ni07,Ni,22.529,27.518784800000002,0.9462818913810126
Sn07,Sn,7.917,27.31129706666667,0.9431085213014436
Ta07,Ta,27.539,27.126965100000007,0.9537367089761496
Cu07,Cu,22.258,26.833528400000002,0.9628927976295041
