name,energy,flux
Ni01,52.150000000000006,3.3333333333333335e-07
Ni01,52.25,6.666666666666667e-07
Ni01,52.35000000000001,1.3333333333333334e-06
Ni01,52.45,3.3333333333333333e-06
Ni01,52.55,7.333333333333333e-06
Ni01,52.650000000000006,1.9333333333333333e-05
Ni01,52.75,4e-05
Ni01,52.85000000000001,7.433333333333333e-05
Ni01,52.95,0.000146
Ni01,53.05,0.00028133333333333336
Ni01,53.150000000000006,0.000504
Ni01,53.25,0.00089
Ni01,53.35000000000001,0.0014883333333333333
Ni01,53.45,0.002386333333333333
Ni01,53.55,0.0037623333333333332
Ni01,53.650000000000006,0.005704666666666667
Ni01,53.75,0.008432333333333333
Ni01,53.85000000000001,0.012057
Ni01,53.95,0.016720333333333334
Ni01,54.05,0.02231
Ni01,54.150000000000006,0.028736666666666667
Ni01,54.25,0.035884
Ni01,54.35000000000001,0.04362033333333333
Ni01,54.45,0.051236
Ni01,54.55,0.058542
Ni01,54.650000000000006,0.064655
Ni01,54.75,0.06913933333333333
Ni01,54.85000000000001,0.07136
Ni01,54.95,0.07136
Ni01,55.05,0.06917666666666666
Ni01,55.150000000000006,0.06500233333333333
Ni01,55.25,0.05914233333333333
Ni01,55.35000000000001,0.05203466666666667
Ni01,55.45,0.044297
Ni01,55.55,0.03650866666666667
Ni01,55.650000000000006,0.029096
Ni01,55.75,0.022451333333333334
Ni01,55.85000000000001,0.016788333333333332
Ni01,55.95,0.012109333333333333
Ni01,56.05,0.008532333333333333
Ni01,56.150000000000006,0.005790666666666667
Ni01,56.25,0.0038343333333333333
Ni01,56.35000000000001,0.0024156666666666667
Ni01,56.45,0.0014986666666666666
Ni01,56.55,0.000861
Ni01,56.650000000000006,0.0004983333333333334
Ni01,56.75,0.000282
Ni01,56.85000000000001,0.00015333333333333334
Ni01,56.95,8.5e-05
Ni01,57.05,4.2e-05
Ni01,57.150000000000006,1.8333333333333333e-05
Ni01,57.25,9.666666666666667e-06
Ni01,57.35000000000001,4e-06
Ni01,57.45,2.666666666666667e-06
Ni01,57.55,1.3333333333333334e-06
Ni01,57.650000000000006,3.3333333333333335e-07
Ni01,57.75,0.0
Ni01,57.85000000000001,6.666666666666667e-07
Ni01,57.95,3.3333333333333335e-07
Sn01,51.95,3.3333333333333335e-07
Sn01,52.05,1.6666666666666667e-06
Sn01,52.150000000000006,1.3333333333333334e-06
Sn01,52.25,5.666666666666667e-06
Sn01,52.35000000000001,1.4666666666666666e-05
Sn01,52.45,2.4333333333333333e-05
Sn01,52.55,4.8333333333333334e-05
Sn01,52.650000000000006,0.000108
Sn01,52.75,0.00020666666666666666
Sn01,52.85000000000001,0.000361
Sn01,52.95,0.0006566666666666666
Sn01,53.05,0.0011263333333333334
Sn01,53.150000000000006,0.0017893333333333333
Sn01,53.25,0.002929666666666667
Sn01,53.35000000000001,0.004449666666666667
Sn01,53.45,0.006710666666666667
Sn01,53.55,0.009668333333333333
Sn01,53.650000000000006,0.01356
Sn01,53.75,0.01852
Sn01,53.85000000000001,0.02432
Sn01,53.95,0.030971666666666668
Sn01,54.05,0.038155
Sn01,54.150000000000006,0.045700333333333336
Sn01,54.25,0.053240333333333334
Sn01,54.35000000000001,0.05988333333333333
Sn01,54.45,0.06542666666666666
Sn01,54.55,0.069213
Sn01,54.650000000000006,0.070914
Sn01,54.75,0.07023566666666667
Sn01,54.85000000000001,0.06758833333333333
Sn01,54.95,0.06297266666666666
Sn01,55.05,0.056714
Sn01,55.150000000000006,0.04977033333333333
Sn01,55.25,0.04218966666666667
Sn01,55.35000000000001,0.034570333333333335
Sn01,55.45,0.027391333333333334
Sn01,55.55,0.021088666666666665
Sn01,55.650000000000006,0.015736
Sn01,55.75,0.011331333333333334
Sn01,55.85000000000001,0.007947666666666667
Sn01,55.95,0.005415666666666667
Sn01,56.05,0.0035653333333333335
Sn01,56.150000000000006,0.0022346666666666665
Sn01,56.25,0.001406
Sn01,56.35000000000001,0.0008113333333333333
Sn01,56.45,0.00045966666666666665
Sn01,56.55,0.000267
Sn01,56.650000000000006,0.000141
Sn01,56.75,8e-05
Sn01,56.85000000000001,4.0333333333333336e-05
Sn01,56.95,1.8e-05
Sn01,57.05,8.333333333333334e-06
Sn01,57.150000000000006,5e-06
Sn01,57.25,2e-06
Sn01,57.35000000000001,1.3333333333333334e-06
Sn01,57.45,3.3333333333333335e-07
Sn01,57.55,3.3333333333333335e-07
Sn01,57.650000000000006,3.3333333333333335e-07
Sn01,57.75,0.0
Sn01,57.85000000000001,3.3333333333333335e-07
Ta01,51.75,3.3333333333333335e-07
Ta01,51.85000000000001,1e-06
Ta01,51.95,2e-06
Ta01,52.05,5.333333333333334e-06
Ta01,52.150000000000006,1.4333333333333334e-05
Ta01,52.25,2.6e-05
Ta01,52.35000000000001,5.1e-05
Ta01,52.45,0.000102
Ta01,52.55,0.00020833333333333335
Ta01,52.650000000000006,0.00037433333333333334
Ta01,52.75,0.0006616666666666666
Ta01,52.85000000000001,0.0011393333333333333
Ta01,52.95,0.001918
Ta01,53.05,0.0029586666666666667
Ta01,53.150000000000006,0.004609333333333333
Ta01,53.25,0.006920333333333333
Ta01,53.35000000000001,0.009965
Ta01,53.45,0.014109333333333333
Ta01,53.55,0.019157666666666667
Ta01,53.650000000000006,0.025082666666666666
Ta01,53.75,0.031899
Ta01,53.85000000000001,0.03917
Ta01,53.95,0.04709666666666667
Ta01,54.05,0.05446566666666667
Ta01,54.150000000000006,0.061172
Ta01,54.25,0.066518
Ta01,54.35000000000001,0.07021533333333334
Ta01,54.45,0.07147133333333333
Ta01,54.55,0.07054433333333333
Ta01,54.650000000000006,0.06740333333333333
Ta01,54.75,0.062363
Ta01,54.85000000000001,0.05599966666666667
Ta01,54.95,0.048656333333333336
Ta01,55.05,0.04081133333333333
Ta01,55.150000000000006,0.033320333333333334
Ta01,55.25,0.026165666666666667
Ta01,55.35000000000001,0.019937666666666666
Ta01,55.45,0.014678333333333333
Ta01,55.55,0.010564666666666667
Ta01,55.650000000000006,0.007319666666666667
Ta01,55.75,0.004925666666666667
Ta01,55.85000000000001,0.0031856666666666665
Ta01,55.95,0.0020163333333333335
Ta01,56.05,0.001218
Ta01,56.150000000000006,0.0007023333333333333
Ta01,56.25,0.00040133333333333335
Ta01,56.35000000000001,0.00022366666666666666
Ta01,56.45,0.00012366666666666667
Ta01,56.55,6.466666666666666e-05
Ta01,56.650000000000006,3e-05
Ta01,56.75,1.5e-05
Ta01,56.85000000000001,7.333333333333333e-06
Ta01,56.95,4e-06
Ta01,57.05,1.6666666666666667e-06
Ta01,57.150000000000006,3.3333333333333335e-07
Ta01,57.25,3.3333333333333335e-07
Ta01,57.35000000000001,3.3333333333333335e-07
Ta01,57.45,3.3333333333333335e-07
Ta01,57.55,3.3333333333333335e-07
Cu01,51.55,3.3333333333333335e-07
Cu01,51.650000000000006,6.666666666666667e-07
Cu01,51.75,2e-06
Cu01,51.85000000000001,3.6666666666666666e-06
Cu01,51.95,1.1333333333333334e-05
Cu01,52.05,2.5333333333333334e-05
Cu01,52.150000000000006,4.7e-05
Cu01,52.25,8.933333333333333e-05
