name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.90405083333334,0.5572289871162832
Sn01,Sn,37.475,54.680154066666674,0.5630345509795962
Ta01,Ta,27.334,54.46860253333334,0.559093765916698
Cu01,Cu,21.906,54.297201866666676,0.5607939702925804
Al_degrader_A1,Al,599.0,51.29706342727273,1.9542802995650062
Ni02,Ni,23.091,48.20360453333334,0.6139983827390065
Sn02,Sn,37.211,47.961149533333334,0.6204422733607983
Ta02,Ta,27.396,47.73417036666667,0.6167421390191087
Cu02,Cu,22.235,47.54724193333334,0.6191929530188972
Al_degrader_B2,Al,415.0,45.22653328,1.571268081853775
Ni03,Ni,22.966,42.836899800000005,0.6724597619386804
Sn03,Sn,37.13,42.57299003333333,0.6799835598752851
Ta03,Ta,27.702,42.3247085,0.6766305368227798
Cu03,Cu,22.253,42.11917913333333,0.6797940037329315
Al_degrader_C5,Al,261.5,40.480563387500005,1.2276303670464188
Ni04,Ni,22.982,38.7987649,0.7258335538271319
Sn04,Sn,36.99,38.51503696666667,0.7344597989680122
Ta04,Ta,27.518,38.249091400000005,0.731496321097635
Cu04,Cu,22.289,38.02812780000001,0.735452550157947
Al_degrader_E8_E1,Al,136.6,37.051815080000004,0.963533817509585
Ni05,Ni,22.942,36.05252973333333,0.7678446156499344
Sn05,Sn,8.004,35.88548566666667,0.7636481961356435
Ta05,Ta,27.197,35.739439499999996,0.7705092379976699
Cu05,Cu,22.311,35.50818483333334,0.7754228965560055
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.0112709625,1.2078646614601836
Ni06,Ni,22.631,32.4714432,0.8325880148711566
Sn06,Sn,7.816,32.29346739999999,0.8287946016980967
Ta06,Ta,27.374,32.135951399999996,0.8367737907212678
Cu06,Cu,22.233,31.885407900000004,0.8427802623564401
Al_degrader_E7_E6_E5,Al,204.89999999999998,30.24938343,1.3055058172376848
Ni07,Ni,22.529,28.5562301,0.9200433155676186
Sn07,Sn,7.917,28.360175233333333,0.9169220802736069
Ta07,Ta,27.539,28.185865733333337,0.9265538709859934
Cu07,Cu,22.258,27.908613133333333,0.9346294634421612
