name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.91346093333334,0.5564356296468282
Sn01,Sn,37.475,54.711150100000005,0.5613764648344193
Ta01,Ta,27.334,54.52004976666667,0.5583112156524163
Cu01,Cu,21.906,54.365267833333334,0.5597960014731309
Al_degrader_A1,Al,599.0,51.66391406,1.7890480711636332
Ni02,Ni,23.091,48.88743813333334,0.6067486076120672
Sn02,Sn,37.211,48.67058990000001,0.6120187573525204
Ta02,Ta,27.396,48.46758926666667,0.6090956720402213
Cu02,Cu,22.235,48.30056376666666,0.6112574052725078
Al_degrader_B2,Al,415.0,46.23525148888889,1.4346192887460518
Ni03,Ni,22.966,44.1162844,0.6564862666626318
Sn03,Sn,37.13,43.88297323333334,0.6626537073642201
Ta03,Ta,27.702,43.66345066666667,0.6600503563362082
Cu03,Cu,22.253,43.4819721,0.6627213603681842
Al_degrader_C5,Al,261.5,42.041652257142864,1.1286065926191804
Ni04,Ni,22.982,40.56860616666667,0.7003666567558064
Sn04,Sn,36.99,40.320599433333335,0.7072360025807124
Ta04,Ta,27.518,40.08826646666667,0.7049011733537657
Cu04,Cu,22.289,39.89533416666667,0.7081187871155322
Al_degrader_E8_E1,Al,136.6,39.0470262,0.9079256751042789
Ni05,Ni,22.942,38.18146543333334,0.7335974621719641
Sn05,Sn,8.004,38.03692683333334,0.7303230625186635
Ta05,Ta,27.197,37.91035723333333,0.7356962061324496
Cu05,Cu,22.311,37.71036886666667,0.7394618267839905
Al_degrader_E4_E3_E2,Al,204.89999999999998,36.42525832857143,1.0944011381223488
Ni06,Ni,22.631,35.109545100000005,0.7826871646658432
Sn06,Sn,7.816,34.95799463333333,0.7796485805612673
Ta06,Ta,27.374,34.823504033333336,0.785776584289113
Cu06,Cu,22.233,34.61023716666667,0.7901872481161066
Al_degrader_E7_E6_E5,Al,204.89999999999998,33.232167874999995,1.1647508747873876
Ni07,Ni,22.529,31.816354900000004,0.844836408570316
Sn07,Sn,7.917,31.6531361,0.8421698056469709
Ta07,Ta,27.539,31.507640733333336,0.84918347008217
Cu07,Cu,22.258,31.27707216666667,0.8547349966268134
