name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.890879600000005,0.5587496442687966
Sn01,Sn,37.475,54.6367641,0.5660361716514737
Ta01,Ta,27.334,54.396526933333334,0.5607771433239728
Cu01,Cu,21.906,54.201868766666664,0.5627676439210759
Al_degrader_A1,Al,599.0,50.77914246666667,2.196562042519305
Ni02,Ni,23.091,47.23356463333333,0.6253606869019928
Sn02,Sn,37.211,46.95409026666668,0.633490144399997
Ta02,Ta,27.396,46.69248766666667,0.6284379721562733
Cu02,Cu,22.235,46.47680213333334,0.6315177160213181
Al_degrader_B2,Al,415.0,43.78321781818182,1.780379647514123
Ni03,Ni,22.966,40.994180266666675,0.6975511862011243
Sn03,Sn,37.13,40.68455573333334,0.7073841209888223
Ta03,Ta,27.702,40.39320283333334,0.7027802396140435
Cu03,Cu,22.253,40.151811566666666,0.7068992961468267
Al_degrader_C5,Al,261.5,38.21207972222223,1.3896946460283728
Ni04,Ni,22.982,36.209811800000004,0.7677771607574427
Sn04,Sn,36.99,35.87059906666667,0.7794132184657436
Ta04,Ta,27.518,35.55272060000001,0.7753990359823172
Cu04,Cu,22.289,35.2878728,0.7810195117196668
Al_degrader_E8_E1,Al,136.6,34.10877065,1.068716728463898
Ni05,Ni,22.942,32.89608136666667,0.8265706085867472
Sn05,Sn,8.004,32.692919866666664,0.820954557235244
Ta05,Ta,27.197,32.51556600000001,0.8305308942541912
Cu05,Cu,22.311,32.233994499999994,0.8375330126646253
Al_degrader_E4_E3_E2,Al,204.89999999999998,30.38708799090909,1.3928284316531008
Ni06,Ni,22.631,28.46797016666667,0.924633146952512
Sn06,Sn,7.816,28.24478106666667,0.9198381176787914
Ta06,Ta,27.374,28.047874833333335,0.931602175645076
Cu06,Cu,22.233,27.733156366666666,0.9411992360898579
Al_degrader_E7_E6_E5,Al,204.89999999999998,25.63403673571429,1.5740093072130623
Ni07,Ni,22.529,23.425560833333332,1.076562577744232
Sn07,Sn,7.917,23.1668694,1.0738052725441611
Ta07,Ta,27.539,22.93784636666667,1.0896244609329702
Cu07,Cu,22.258,22.570894133333336,1.1048234286643193
