name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.89840963333333,0.5581698224858324
Sn01,Sn,37.475,54.6615872,0.5646105177874036
Ta01,Ta,27.334,54.437777366666666,0.5601244241842451
Cu01,Cu,21.906,54.25638163333334,0.5619201112459542
Al_degrader_A1,Al,599.0,51.07598469166667,2.049610573572206
Ni02,Ni,23.091,47.7898038,0.6191565533090642
Sn02,Sn,37.211,47.531574133333336,0.6262669564737673
Ta02,Ta,27.396,47.28991306666667,0.6219846518277298
Cu02,Cu,22.235,47.09075133333334,0.6247152008434634
Al_degrader_B2,Al,415.0,44.61242978,1.6651342458099743
Ni03,Ni,22.966,42.05488496666667,0.6832767134189965
Sn03,Sn,37.13,41.7718259,0.6917188784151093
Ta03,Ta,27.702,41.505409533333335,0.6877920399964287
Cu03,Cu,22.253,41.2848379,0.6914355723591245
Al_degrader_C5,Al,261.5,39.5207412125,1.3005477940483505
Ni04,Ni,22.982,37.706193633333335,0.7433124189998889
Sn04,Sn,36.99,37.399484300000005,0.7531469980821653
Ta04,Ta,27.518,37.112151366666666,0.7497273799776374
Cu04,Cu,22.289,36.87309036666667,0.7543686311306069
Al_degrader_E8_E1,Al,136.6,35.81376993333334,0.9984841622526263
Ni05,Ni,22.942,34.7271286,0.7917937478043382
Sn05,Sn,8.004,34.54534526666667,0.7870209443152888
Ta05,Ta,27.197,34.38654243333333,0.7949090349841371
Cu05,Cu,22.311,34.13484996666667,0.8006141266698537
Al_degrader_E4_E3_E2,Al,204.89999999999998,32.496832977777785,1.2827776731995038
Ni06,Ni,22.631,30.80541003333333,0.8688174826774602
Sn06,Sn,7.816,30.6095118,0.864569025002685
Ta06,Ta,27.374,30.436355933333335,0.8739658342548612
Cu06,Cu,22.233,30.160319800000003,0.8812289950563134
Al_degrader_E7_E6_E5,Al,204.89999999999998,28.343819663636367,1.4114586918847387
Ni07,Ni,22.529,26.45299856666667,0.978170567231475
Sn07,Sn,7.917,26.233187633333333,0.9749609228034385
Ta07,Ta,27.539,26.03810463333333,0.986772238285951
Cu07,Cu,22.258,25.727025166666667,0.9971729206611921
