name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.90521796666667,0.5564345719164703
Sn01,Sn,37.475,54.6856239,0.562114188650423
Ta01,Ta,27.334,54.47814406666667,0.5583326650347403
Cu01,Cu,21.906,54.3100761,0.5599426210563513
Al_degrader_A1,Al,599.0,51.369992327272726,1.9177478774321912
Ni02,Ni,23.091,48.3403447,0.6118547691366337
Sn02,Sn,37.211,48.10289553333334,0.6180487757613058
Ta02,Ta,27.396,47.8807303,0.614473046869085
Cu02,Cu,22.235,47.6976918,0.6168583296668909
Al_degrader_B2,Al,415.0,45.42853661111111,1.5548668516213013
Ni03,Ni,22.966,43.09423103333334,0.6684136636023126
Sn03,Sn,37.13,42.8365497,0.6756841565627464
Ta03,Ta,27.702,42.59406983333333,0.6724656619163828
Cu03,Cu,22.253,42.39347203333334,0.67549987341563
Al_degrader_C5,Al,261.5,40.79531302857143,1.2188369670709975
Ni04,Ni,22.982,39.156669433333334,0.7196471417708906
Sn04,Sn,36.99,38.88032603333334,0.7278895440717175
Ta04,Ta,27.518,38.62145303333334,0.7250399120237908
Cu04,Cu,22.289,38.406235833333334,0.7289888575161074
Al_degrader_E8_E1,Al,136.6,37.456524120000005,0.9474972315834101
Ni05,Ni,22.942,36.48502806666667,0.7597883090345597
Sn05,Sn,8.004,36.32267193333334,0.7557806671067091
Ta05,Ta,27.197,36.180699133333334,0.762345977807484
Cu05,Cu,22.311,35.95592516666667,0.7669284467275759
Al_degrader_E4_E3_E2,Al,204.89999999999998,34.503612950000004,1.1808806529841605
Ni06,Ni,22.631,33.01105556666666,0.8208718623790677
Sn06,Sn,7.816,32.83869506666667,0.8172388013808014
Ta06,Ta,27.374,32.68615593333333,0.8248115755440525
Cu06,Cu,22.233,32.44344516666666,0.8304995429418605
Al_degrader_E7_E6_E5,Al,204.89999999999998,30.86260578888889,1.2787229739417716
Ni07,Ni,22.529,29.2296148,0.9022829435867812
Sn07,Sn,7.917,29.040736966666664,0.8992197911968642
Ta07,Ta,27.539,28.8726963,0.9082493937788472
Cu07,Cu,22.258,28.60569846666667,0.9157503994781085
