name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.89658380000001,0.557679229406021
Sn01,Sn,37.475,54.6575639,0.564203684334647
Ta01,Ta,27.334,54.431691066666666,0.5595834489095696
Cu01,Cu,21.906,54.2486222,0.5614159019839866
Al_degrader_A1,Al,599.0,51.03800983333334,2.0676869123660797
Ni02,Ni,23.091,47.719598833333336,0.6193153093527067
Sn02,Sn,37.211,47.45875176666667,0.6265667428509742
Ta02,Ta,27.396,47.21461556666667,0.6221948021943601
Cu02,Cu,22.235,47.0134325,0.6249558287941236
Al_degrader_B2,Al,415.0,44.508325830000004,1.680818027793256
Ni03,Ni,22.966,41.922302066666674,0.6842451153076619
Sn03,Sn,37.13,41.63598556666667,0.6928905822651069
Ta03,Ta,27.702,41.366582333333334,0.6889787414871538
Cu03,Cu,22.253,41.143399466666665,0.6925794825335083
Al_degrader_C5,Al,261.5,39.357810725,1.3126527206671899
Ni04,Ni,22.982,37.52045856666667,0.7454481697050526
Sn04,Sn,36.99,37.2098384,0.7554936967873659
Ta04,Ta,27.518,36.918797033333334,0.7520161599800891
Cu04,Cu,22.289,36.676618833333336,0.7567418985660208
Al_degrader_E8_E1,Al,136.6,35.602883483333336,1.0061923567873092
Ni05,Ni,22.942,34.501078033333336,0.7950937960459753
Sn05,Sn,8.004,34.31675893333333,0.7901897988164165
Ta05,Ta,27.197,34.15575426666666,0.7983166425350672
Cu05,Cu,22.311,33.90042566666667,0.8041354646292846
Al_degrader_E4_E3_E2,Al,204.89999999999998,32.237623355555556,1.297101678017857
Ni06,Ni,22.631,30.51951506666667,0.8742883365951584
Sn06,Sn,7.816,30.320427533333337,0.8699379571068554
Ta06,Ta,27.374,30.144440833333338,0.8796196748212485
Cu06,Cu,22.233,29.8639228,0.8871472870800504
Al_degrader_E7_E6_E5,Al,204.89999999999998,28.015087100000002,1.4249627384883636
Ni07,Ni,22.529,26.08809546666667,0.9879004312612256
Sn07,Sn,7.917,25.863955166666667,0.984696983843239
Ta07,Ta,27.539,25.665049600000003,0.9968894971559485
Cu07,Cu,22.258,25.3477282,1.007735219320082
