name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.9204079,0.5555405634313214
Sn01,Sn,37.475,54.735309599999994,0.5598277938924672
Ta01,Ta,27.334,54.56058293333333,0.5573519248990971
Cu01,Cu,21.906,54.419086566666664,0.5586342240735097
Al_degrader_A1,Al,599.0,51.95504172222222,1.662714316990722
Ni02,Ni,23.091,49.4286154,0.6007697386543699
Sn02,Sn,37.211,49.23175066666666,0.605138365857668
Ta02,Ta,27.396,49.04759453333333,0.6026457060856311
Cu02,Cu,22.235,48.89605903333334,0.604355498677502
Al_degrader_B2,Al,415.0,47.02884850000001,1.3335165012281438
Ni03,Ni,22.966,45.11862716666667,0.6438141724612563
Sn03,Sn,37.13,44.9087423,0.6490225719167066
Ta03,Ta,27.702,44.71125026666667,0.6469708531558915
Cu03,Cu,22.253,44.54807996666667,0.6492521519450916
Al_degrader_C5,Al,261.5,43.257738700000004,1.0597206829422758
Ni04,Ni,22.982,41.94143823333333,0.6810821679392868
Sn04,Sn,36.99,41.72019516666667,0.686837798836066
Ta04,Ta,27.518,41.5128635,0.6850120317929338
Cu04,Cu,22.289,41.34092336666667,0.6876042597749563
Al_degrader_E8_E1,Al,136.6,40.587334874999996,0.8529621736095536
Ni05,Ni,22.942,39.819499400000005,0.708714559419357
Sn05,Sn,8.004,39.69144646666667,0.7060575640372265
Ta05,Ta,27.197,39.57918960000001,0.7104753577137682
Cu05,Cu,22.311,39.40199173333333,0.7135127092993245
Al_degrader_E4_E3_E2,Al,204.89999999999998,38.268973800000005,1.01868557215343
Ni06,Ni,22.631,37.11286666666666,0.7482270214016304
Sn06,Sn,7.816,36.980007533333335,0.7457359103216428
Ta06,Ta,27.374,36.86204993333333,0.7505854553435798
Cu06,Cu,22.233,36.6750876,0.7540706282081541
Al_degrader_E7_E6_E5,Al,204.89999999999998,35.4742109,1.080769973516346
Ni07,Ni,22.529,34.24668256666667,0.796305471936542
Sn07,Sn,7.917,34.1053887,0.7940211722065791
Ta07,Ta,27.539,33.9792657,0.7995452512544302
Cu07,Cu,22.258,33.779869266666665,0.8037134399619446
