name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.921561233333335,0.5551021826809417
Sn01,Sn,37.475,54.74080446666667,0.5591877879270215
Ta01,Ta,27.334,54.57011106666667,0.5568272308333428
Cu01,Cu,21.906,54.43190536666667,0.5581162372163457
Al_degrader_A1,Al,599.0,52.027014711111114,1.6269633154524499
Ni02,Ni,23.091,49.56256556666667,0.5990448090093197
Sn02,Sn,37.211,49.3706952,0.6031610691711018
Ta02,Ta,27.396,49.1910416,0.6006907582687119
Cu02,Cu,22.235,49.043244800000004,0.6023182220440398
Al_degrader_B2,Al,415.0,47.22453744285714,1.3234269647550974
Ni03,Ni,22.966,45.3656059,0.6403793452986987
Sn03,Sn,37.13,45.161492100000004,0.6453271482777218
Ta03,Ta,27.702,44.96941056666667,0.6434110038705267
Cu03,Cu,22.253,44.81078346666667,0.6455818023405829
Al_degrader_C5,Al,261.5,43.556848066666674,1.038768619078825
Ni04,Ni,22.982,42.2783997,0.6761308850411853
Sn04,Sn,36.99,42.06362716666667,0.6815576940572521
Ta04,Ta,27.518,41.8623435,0.679803394132757
Cu04,Cu,22.289,41.6953958,0.6823488365020441
Al_degrader_E8_E1,Al,136.6,40.964520750000005,0.8397409170806419
Ni05,Ni,22.942,40.22006436666667,0.7024190400728986
Sn05,Sn,8.004,40.09594383333333,0.6999040940338223
Ta05,Ta,27.197,39.98706193333333,0.7040350747164015
Cu05,Cu,22.311,39.81529683333334,0.7069907073104325
Al_degrader_E4_E3_E2,Al,204.89999999999998,38.71801230000001,1.0144931606712344
Ni06,Ni,22.631,37.599790600000006,0.7397055063683389
Sn06,Sn,7.816,37.47124170000001,0.7375134169498956
Ta06,Ta,27.374,37.35706613333334,0.7421597198445332
Cu06,Cu,22.233,37.176161666666665,0.7453984307271889
Al_degrader_E7_E6_E5,Al,204.89999999999998,36.01681988333333,1.0553501085064867
Ni07,Ni,22.529,34.832529666666666,0.7848903835058045
Sn07,Sn,7.917,34.69626696666667,0.7828272081343784
Ta07,Ta,27.539,34.57459586666667,0.7879848496912333
Cu07,Cu,22.258,34.382317066666666,0.7918465258718987
