name,energy,flux
Ni01,51.95,3.3333333333333335e-07
Ni01,52.05,3.3333333333333335e-07
Ni01,52.150000000000006,6.666666666666667e-07
Ni01,52.25,6.666666666666667e-07
Ni01,52.35000000000001,2.666666666666667e-06
Ni01,52.45,6.666666666666667e-06
Ni01,52.55,1.4333333333333334e-05
Ni01,52.650000000000006,2.7e-05
Ni01,52.75,5.133333333333333e-05
Ni01,52.85000000000001,9.2e-05
Ni01,52.95,0.00017766666666666666
Ni01,53.05,0.0003156666666666667
Ni01,53.150000000000006,0.0005443333333333333
Ni01,53.25,0.0009053333333333333
Ni01,53.35000000000001,0.001542
Ni01,53.45,0.0025253333333333334
Ni01,53.55,0.003934333333333333
Ni01,53.650000000000006,0.005910333333333333
Ni01,53.75,0.008654333333333333
Ni01,53.85000000000001,0.012329333333333333
Ni01,53.95,0.017075
Ni01,54.05,0.022603333333333333
Ni01,54.150000000000006,0.029234666666666666
Ni01,54.25,0.036540333333333334
Ni01,54.35000000000001,0.04417833333333333
Ni01,54.45,0.052015
Ni01,54.55,0.05886433333333333
Ni01,54.650000000000006,0.06467533333333333
Ni01,54.75,0.068952
Ni01,54.85000000000001,0.071303
Ni01,54.95,0.07127066666666666
Ni01,55.05,0.06880633333333333
Ni01,55.150000000000006,0.064395
Ni01,55.25,0.058432
Ni01,55.35000000000001,0.05139866666666667
Ni01,55.45,0.04366233333333333
Ni01,55.55,0.036072
Ni01,55.650000000000006,0.028775333333333333
Ni01,55.75,0.022310333333333335
Ni01,55.85000000000001,0.016635666666666667
Ni01,55.95,0.012021666666666667
Ni01,56.05,0.008417
Ni01,56.150000000000006,0.005748333333333334
Ni01,56.25,0.0037386666666666666
Ni01,56.35000000000001,0.0023556666666666665
Ni01,56.45,0.001455
Ni01,56.55,0.000881
Ni01,56.650000000000006,0.0005186666666666666
Ni01,56.75,0.00029833333333333334
Ni01,56.85000000000001,0.00016566666666666666
Ni01,56.95,8.133333333333334e-05
Ni01,57.05,4.1e-05
Ni01,57.150000000000006,2.1e-05
Ni01,57.25,1.2666666666666667e-05
Ni01,57.35000000000001,6e-06
Ni01,57.45,2.333333333333333e-06
Ni01,57.55,1.3333333333333334e-06
Sn01,51.650000000000006,3.3333333333333335e-07
Sn01,51.75,3.3333333333333335e-07
Sn01,51.85000000000001,3.3333333333333335e-07
Sn01,51.95,6.666666666666667e-07
Sn01,52.05,2e-06
Sn01,52.150000000000006,5.333333333333334e-06
Sn01,52.25,1.2333333333333333e-05
Sn01,52.35000000000001,1.9333333333333333e-05
Sn01,52.45,4.0333333333333336e-05
Sn01,52.55,7.5e-05
Sn01,52.650000000000006,0.00014233333333333334
Sn01,52.75,0.00024733333333333335
Sn01,52.85000000000001,0.00043433333333333334
Sn01,52.95,0.0007416666666666666
Sn01,53.05,0.0012573333333333334
Sn01,53.150000000000006,0.0020296666666666666
Sn01,53.25,0.0032036666666666667
Sn01,53.35000000000001,0.004945
Sn01,53.45,0.007262
Sn01,53.55,0.010420333333333334
Sn01,53.650000000000006,0.014526666666666667
Sn01,53.75,0.019575333333333333
Sn01,53.85000000000001,0.025599
Sn01,53.95,0.03241666666666667
Sn01,54.05,0.039772
Sn01,54.150000000000006,0.047370666666666665
Sn01,54.25,0.05446666666666666
Sn01,54.35000000000001,0.06091233333333333
Sn01,54.45,0.065921
Sn01,54.55,0.06944766666666667
Sn01,54.650000000000006,0.07059966666666667
Sn01,54.75,0.06971333333333334
Sn01,54.85000000000001,0.066623
Sn01,54.95,0.06161766666666667
Sn01,55.05,0.055315
Sn01,55.150000000000006,0.04811933333333333
Sn01,55.25,0.040539
Sn01,55.35000000000001,0.033251
Sn01,55.45,0.026287333333333333
Sn01,55.55,0.020208666666666666
Sn01,55.650000000000006,0.015020666666666667
Sn01,55.75,0.010837333333333332
Sn01,55.85000000000001,0.007468
Sn01,55.95,0.005065
Sn01,56.05,0.003338
