filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,172HFg,23.9331,3250.635124227861,117.66550935269998,0.203,0.017,0.01932320367044609,0.00048347296808499426,872720.0315049575,83967.06825995336,253.03567164539214,24.34533727455882,1.677608812530061,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,177TAg,54.611,314154.19479268196,20145975.586752154,0.239,0.019,0.018236765682869294,0.0004114335671392651,75906511.75587474,4867711551.643008,22008.266673202303,1411339.96858307,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,176TAg,54.611,347814.74089231226,8591234.3427121,0.264,0.01,0.018236765682869294,0.0004114335671392651,76081335.81123193,1879257981.2175312,22058.95500470627,544870.3917708122,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,177TAg,55.79,202283.60364267026,441128227.96309173,0.41000000000000003,0.03,0.018185213360073667,0.0004072076491802994,28571978.482768297,62308096248.53987,8284.13409184352,18065554.145705964,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,176TAg,55.79,14451.77194509632,619548844.7325249,0.456,0.016,0.018185213360073667,0.0004072076491802994,1835353.5921494237,78681783937.10764,532.1407921569798,22812926.62716951,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,180HFm,55.79,322.9768794703498,667835775.6383044,0.165,0.005,0.018185213360073667,0.0004072076491802994,113357.68787851244,234395476026.20602,32.8668274510039,67960416.3601641,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,180TAg,55.79,576808.6787289036,752945958.794347,0.35000000000000003,0.013999999999999999,0.018185213360073667,0.0004072076491802994,95439296.86300114,124583134022.6626,27671.585057408276,36121523.34666935,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,178W,56.28,458431.3608008495,308801308.7157417,0.071,0.013999999999999999,0.018163375324010054,0.00040541583629216427,374370227.81674397,252177384001.2712,108544.57170679733,73116086.98210241,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,178W,57.535,8791.229476140585,167659.7652641632,0.12300000000000001,0.024,0.01810647921306935,0.0004007359387232065,4157118.3118841667,79285672.01568475,1205.3111950954383,22988.01740089439,4201.5127554209985,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,180HFm,57.538,47881.955984518965,143989.40235952107,0.48,0.01,0.01810634169894893,0.0004007246002106461,5802054.764736821,17448703.13494698,1682.2426108254047,5059.061506218318,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,179Wm,57.981,1.7754165371838341e-07,39831.017462308395,0.156,0.013000000000000001,0.018085964058930457,0.0003990425835980448,6.626983496379537e-05,14867468.553909916,1.9214217153898338e-08,4310.660641899077,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,179Wm,59.318,7765.310468440662,948257.8082094237,0.268,0.022000000000000002,0.018023693333506428,0.00039387633734220233,1693020.1644322732,206742536.861331,490.87276440483424,59942.74771276631,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,172HFg,61.05,1571.647193345538,5176161.01430987,0.069,0.006999999999999999,0.01794167849344651,0.0003869954260558295,1336979.6302586752,4403292209.60499,387.6426878105756,1276686.6365917628,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,175HFg,61.05,6126.452759833896,5820474.176193387,0.051,0.003,0.01794167849344651,0.0003869954260558295,7051113.946579424,6698954246.654457,2044.3937218264493,1942288.8508711096,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,175HFg,61.29,5.444134191876021e-07,52664941.06980908,0.098,0.005,0.017930223134042966,0.000386026173789554,0.00032628637702491575,31563977323.59574,9.46031826688651e-08,9151631.58121071,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,172HFg,61.29,55128.599668858835,53764099.47180986,0.134,0.013999999999999999,0.017930223134042966,0.000386026173789554,24163973.929501437,23565886192.78381,7006.081162511289,6832672.134759005,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,172HFg,62.929,73916.59038284383,1854394.9281327217,0.045,0.005,0.017851592217081172,0.00037931110293991176,96902357.76023088,2431078984.861369,28095.783635903415,704864.8839841604,48998.43940207759,09/26/2025 02:52:28,3275.0,3449.0
Data/DET2/EC09262025_Ta02_30cm_DET2.Spe,180TAg,64.942,4916.097165859792,185611281444.40765,0.0259,0.001,0.017754505261665377,0.00037085161409669754,11258849.375691317,425087094438286.56,3264.3807989826955,123249375018.34924,13330.485478988336,09/26/2025 02:52:28,3275.0,3449.0
