filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,176TAg,88.35,583.501740339445,4505.526714481645,0.11900000000000001,0.0059499999999999996,0.001923844866010859,6.535830671918777e-05,2656547.6625036146,20513538.229507532,2764.3576092649473,21346.033537468815,14.185921282581678,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,176LUm,88.361,3403.1590287370677,4468.539521252685,0.08900000000000001,0.004,0.0019237978281035713,6.534157371159305e-05,20716924.05113313,27229828.351743273,21557.673310232185,28334.88902366626,14.185921282581678,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178TAg,93.13,1792.479713666211,24586.35718527155,0.066,0.019,0.0019034062230549012,5.8035099560982535e-05,14872065.703817274,204036835.79408908,15475.61467618863,212317.2068616952,14.185921282581678,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178LUg,93.179,11799.156210336198,59876.70433884828,0.06,0.03,0.0019031935546909445,5.79596042408812e-05,107698389.45449792,549189822.4006835,112069.08371956079,571477.442664603,14.185921282581678,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,180TAg,93.324,9546.570490060894,51469.347301586284,0.0451,0.002255,0.001902563934434183,5.773617877797279e-05,115964229.96963015,625247066.3498693,120670.37457817914,650621.2969301449,14.185921282581678,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,180TAg,103.6,3584.9698328830764,78.98221366567974,0.0087,0.0024,0.0018578215853114507,4.211750357662066e-05,231182371.78404313,64307836.90696561,240564.3827097223,66917.62425282582,1.3705127894999904,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,179LUg,214.33,2875.54736781674,62.95141651621985,0.12,0.03,0.001443130174480039,2.5764061808454655e-05,17307177.153222483,4366273.389209093,18009.54958712017,4543.468667231105,1.18373735487033,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,180HFm,215.426,49.04480253889434,27.749667531573092,0.816,0.02,0.0014386187276845524,2.5357948338535235e-05,43546.13239438918,25445.00477470251,45.31335316793879,26.47763243985693,1.18373735487033,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,180HFm,332.274,839.3184669307428,33.60304843797637,0.9400000000000001,0.03,0.001053886635969678,8.004585854339344e-06,883074.8054741472,54939.6187076781,918.9123886307462,57.16921821818741,1.0621342027405034,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,175HFg,343.4,17.454385238485816,12.596973748595842,0.84,0.042,0.0010280498802141289,7.830882000395092e-06,21067.04150395704,16054.039508457598,21.921999483826266,16.705556200268052,1.2922279277198583,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,180HFm,443.162,18.450119280532952,11.270101685255465,0.8170000000000001,0.025,0.000850584492353957,7.0939309177792654e-06,27672.73777815079,18111.032909179146,28.795772922113205,18.846028001226998,1.5897310403954499,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,176TAg,1159.3,24.792520846539585,14.31282753618043,0.247,0.012350000000000002,0.00041514228919841426,3.950664609359254e-06,252010.8415637205,154572.34442395574,262.2381285782731,160.84531157539618,1.0754672383504715,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178LUg,1309.9,14.5897803565676,5.790547974328951,0.011000000000000001,0.006,0.0003764221187106592,4.399085656130515e-06,3672598.0597874518,2657805.6610247674,3821.6421017559333,2765.6666607958036,1.9721263292577946,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178LUg,1340.8,1.6397808992029984e-11,26.272052491544102,0.034,0.017,0.0003693495120348598,4.4933241662949085e-06,1.3610116517618142e-06,2180569.9513922334,1.4162452151527724e-09,2269.063424965904,1.6547072699782748,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178TAg,1340.85,38.45624281651485,28.163165011114927,0.0103,0.0009,0.0003693382819931285,4.493475875548384e-06,10536533.893527864,7955697.655678964,10964.135164961357,8278.561556377694,1.6547072699782748,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178TAg,1350.55,86.47154541517168,13.480939679892822,0.0118,0.001,0.0003671724319719449,4.5228466057617246e-06,20802408.190769117,4323848.434790807,21646.626629312297,4499.321992498238,1.6547072699782748,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178TAg,1402.87,49.41492878530796,9.835095644211354,0.0048,0.00024,0.0003559220951221974,4.6782318807478445e-06,30147718.666041553,7538307.03248107,31371.195282041157,7844.232083747211,1.6243874538386478,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,178TAg,1496.01,14.753526851201727,4.95106035402553,0.00269,0.00023,0.0003376001324249474,4.935278277692085e-06,16932981.33786569,7340440.205714648,17620.167885396142,7638.335281700986,1.5111528808540011,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,176TAg,1555.05,4.529626117466449,3.4496835156972208,0.04,0.002,0.00032698935675826304,5.083082930627505e-06,360961.7757398169,323563.15804158145,375.61058869908106,336.6942331337996,1.7928130986624962,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,176TAg,1584.02,6.252765938717759,6.184063333650429,0.053,0.00265,0.00032203867398169285,5.1511203818265075e-06,381839.4002479654,407841.4268733817,397.33548412899626,424.3927438848925,1.7169389275574487,09/24/2025 21:10:53,922.0,961.0
Data/DET2/CL09242025_Ta07_30cm_DET2.Spe,176TAg,1696.55,0.7200221521928101,2.0348759066894924,0.046,0.0023,0.0003042374777962515,5.3876558999591025e-06,53625.05875813333,164224.6582124921,55.801309841970166,170.88934257283256,1.559962112193087,09/24/2025 21:10:53,922.0,961.0
