filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,57COg,122.06065,15833.117405052464,473.686996866323,0.856,0.0017000000000000001,0.0037756138902391733,6.09893753271867e-05,5477592.443390352,191566.53885605728,3214.5495559802534,112.42167773242798,5.567441004215686,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,57NIg,127.164,258784.51175649662,1201.9401310595113,0.167,0.005,0.0037999466082254225,6.451825391547584e-05,455962302.4338892,15861486.60976609,267583.5108180101,9308.384160660851,5.567441004215686,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,57COg,136.47356,1837.0787909621267,122.98394101122922,0.1068,0.0008,0.0038127779749073257,6.795401107892506e-05,5044285.252261552,370670.3703496139,2960.2612982755586,217.5295600643274,0.8278321001679112,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,56NIg,158.38,24843.943228659504,235.08851479431294,0.988,0.01,0.0036834672308249435,5.7214467260575445e-05,7632932.053223586,166093.58731225788,4479.420219027926,97.4727625071936,1.3637547704140267,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,56NIg,269.5,5954.020651491339,145.5602902063734,0.365,0.008,0.0023601236607690887,2.169390859543963e-05,7728003.97552418,281887.8078576524,4535.21360065973,165.42711728735472,1.02428742098735,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,61CUg,282.956,10285.27183124081,156.91790956579405,0.122,0.0061,0.002246398998575778,2.0172051822348238e-05,41961757.549587265,2263845.4408329306,24625.44457135403,1328.5477939160392,0.9818658152907798,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,61CUg,373.05,1263.7931080461913,105.87153441510624,0.021,0.004,0.0017063355215903087,1.3195492789640291e-05,39434549.114499524,8285961.624270365,23142.34102963587,4862.653535369932,1.0592112042551924,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,55COg,477.2,5335.404241780895,115.77266106765391,0.20199999999999999,0.017,0.0013518122696254576,9.523646672944053e-06,21846617.23879535,1928271.0881881884,12820.784764551263,1131.61448837335,1.1679465606689847,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,56NIg,480.44,3239.3363030671876,103.11314713769022,0.365,0.008,0.0013433811687488342,9.453704208425106e-06,7386667.340868121,317872.8473185718,4334.898674218381,186.54509819165014,1.1679465606689847,09/24/2025 21:19:52,1524.0,1704.0
Data/IDM/CK09242025_Ni06_25cm_IDM.Spe,61CUg,656.008,3850.9720614321263,84.47257658701834,0.10800000000000001,0.02,0.0010118477968042256,7.622132916264762e-06,39401798.47284594,7380992.127813762,23123.12116951053,4331.568150125448,0.9802325704161124,09/24/2025 21:19:52,1524.0,1704.0
