name,energy,flux
Ni08,26.909999999999997,3.3333333333333335e-07
Ni08,26.97,0.0
Ni08,27.03,3.3333333333333335e-07
Ni08,27.089999999999996,0.0
Ni08,27.15,6.666666666666667e-07
Ni08,27.21,3.3333333333333335e-07
Ni08,27.27,6.666666666666667e-07
Ni08,27.33,1e-06
Ni08,27.39,2.333333333333333e-06
Ni08,27.45,3.6666666666666666e-06
Ni08,27.509999999999998,4.666666666666666e-06
Ni08,27.57,1.0333333333333333e-05
Ni08,27.63,1.1e-05
Ni08,27.689999999999998,2.3333333333333332e-05
Ni08,27.75,2.7666666666666667e-05
Ni08,27.81,4.8333333333333334e-05
Ni08,27.869999999999997,6.266666666666667e-05
Ni08,27.93,0.00010366666666666666
Ni08,27.99,0.000144
Ni08,28.049999999999997,0.000199
Ni08,28.11,0.0002993333333333333
Ni08,28.17,0.00038866666666666666
Ni08,28.229999999999997,0.000584
Ni08,28.29,0.0007333333333333333
Ni08,28.35,0.001046
Ni08,28.409999999999997,0.001337
Ni08,28.47,0.0017866666666666667
Ni08,28.53,0.0023213333333333332
Ni08,28.589999999999996,0.0030166666666666666
Ni08,28.65,0.0038393333333333335
Ni08,28.71,0.004774
Ni08,28.769999999999996,0.005931333333333334
Ni08,28.83,0.007348
Ni08,28.89,0.008903333333333333
Ni08,28.95,0.010689333333333334
Ni08,29.009999999999998,0.012609
Ni08,29.07,0.014943666666666666
Ni08,29.13,0.017362
Ni08,29.189999999999998,0.019923333333333335
Ni08,29.25,0.022558
Ni08,29.31,0.025313333333333334
Ni08,29.369999999999997,0.028117666666666666
Ni08,29.43,0.03071633333333333
Ni08,29.49,0.033467
Ni08,29.549999999999997,0.035686333333333334
Ni08,29.61,0.03787133333333333
Ni08,29.67,0.03979733333333333
Ni08,29.729999999999997,0.041108
Ni08,29.79,0.042353666666666664
Ni08,29.85,0.04257933333333333
Ni08,29.909999999999997,0.04293333333333333
Ni08,29.97,0.04212966666666667
Ni08,30.03,0.041333
Ni08,30.089999999999996,0.03981066666666667
Ni08,30.15,0.03812133333333333
Ni08,30.21,0.03593233333333333
Ni08,30.269999999999996,0.033719
Ni08,30.33,0.031009333333333333
Ni08,30.39,0.028376
Ni08,30.45,0.025566
Ni08,30.509999999999998,0.022822
Ni08,30.57,0.020117333333333334
Ni08,30.63,0.017470666666666666
Ni08,30.689999999999998,0.015166
Ni08,30.75,0.012979
Ni08,30.81,0.010858
Ni08,30.869999999999997,0.009081333333333334
Ni08,30.93,0.007462333333333333
Ni08,30.99,0.006097
Ni08,31.049999999999997,0.004826
Ni08,31.11,0.0038863333333333332
Ni08,31.17,0.002984
Ni08,31.229999999999997,0.002342
Ni08,31.29,0.0018076666666666666
Ni08,31.35,0.001367
Ni08,31.409999999999997,0.001037
Ni08,31.47,0.000755
Ni08,31.53,0.000572
Ni08,31.589999999999996,0.000423
Ni08,31.65,0.00029633333333333334
Ni08,31.71,0.00022066666666666667
Ni08,31.769999999999996,0.00014533333333333333
Ni08,31.83,0.00010366666666666666
Ni08,31.89,6.933333333333333e-05
Ni08,31.95,4.4666666666666664e-05
Ni08,32.01,3.266666666666666e-05
Ni08,32.07,1.8e-05
Ni08,32.129999999999995,1.4e-05
Ni08,32.19,8.666666666666666e-06
Ni08,32.25,5e-06
Ni08,32.31,1.6666666666666667e-06
Ni08,32.37,3e-06
Ni08,32.43,6.666666666666667e-07
Ni08,32.489999999999995,1.3333333333333334e-06
Ni08,32.55,6.666666666666667e-07
Ni08,32.61,6.666666666666667e-07
Ni08,32.67,6.666666666666667e-07
Sn08,26.85,6.666666666666667e-07
Sn08,26.909999999999997,3.3333333333333335e-07
Sn08,26.97,0.0
Sn08,27.03,0.0
Sn08,27.089999999999996,1e-06
Sn08,27.15,6.666666666666667e-07
Sn08,27.21,6.666666666666667e-07
Sn08,27.27,1.6666666666666667e-06
Sn08,27.33,4.666666666666666e-06
Sn08,27.39,5.333333333333334e-06
Sn08,27.45,8.333333333333334e-06
Sn08,27.509999999999998,1.5666666666666667e-05
Sn08,27.57,2.1e-05
Sn08,27.63,3.3e-05
Sn08,27.689999999999998,4.8666666666666666e-05
Sn08,27.75,7.333333333333333e-05
Sn08,27.81,0.000101
Sn08,27.869999999999997,0.00015033333333333335
Sn08,27.93,0.00022433333333333333
Sn08,27.99,0.000318
Sn08,28.049999999999997,0.000435
Sn08,28.11,0.0005996666666666666
Sn08,28.17,0.000814
Sn08,28.229999999999997,0.0011163333333333333
Sn08,28.29,0.0014693333333333333
Sn08,28.35,0.001916
Sn08,28.409999999999997,0.00249
Sn08,28.47,0.0032153333333333335
Sn08,28.53,0.004175333333333333
Sn08,28.589999999999996,0.005249
Sn08,28.65,0.006395333333333334
Sn08,28.71,0.007744
Sn08,28.769999999999996,0.009507666666666666
Sn08,28.83,0.011504
Sn08,28.89,0.013666666666666667
Sn08,28.95,0.015861666666666666
Sn08,29.009999999999998,0.018361666666666665
Sn08,29.07,0.021225
Sn08,29.13,0.02396066666666667
Sn08,29.189999999999998,0.026721333333333333
Sn08,29.25,0.029478333333333332
Sn08,29.31,0.032134333333333334
Sn08,29.369999999999997,0.034673
Sn08,29.43,0.03719833333333333
Sn08,29.49,0.03922133333333333
Sn08,29.549999999999997,0.04061033333333333
Sn08,29.61,0.042175
Sn08,29.67,0.043082666666666665
Sn08,29.729999999999997,0.04341266666666667
Sn08,29.79,0.04311333333333333
Sn08,29.85,0.04212366666666666
Sn08,29.909999999999997,0.040977
Sn08,29.97,0.039192
Sn08,30.03,0.03714766666666667
Sn08,30.089999999999996,0.035276666666666665
Sn08,30.15,0.03252033333333333
Sn08,30.21,0.029948666666666665
Sn08,30.269999999999996,0.027008666666666667
Sn08,30.33,0.023967
Sn08,30.39,0.021330333333333333
Sn08,30.45,0.018818333333333333
Sn08,30.509999999999998,0.016265333333333333
Sn08,30.57,0.013753333333333333
Sn08,30.63,0.011636
Sn08,30.689999999999998,0.009944666666666666
Sn08,30.75,0.008136
Sn08,30.81,0.006578333333333334
Sn08,30.869999999999997,0.0052383333333333336
Sn08,30.93,0.004142
Sn08,30.99,0.0032906666666666666
Sn08,31.049999999999997,0.002589
Sn08,31.11,0.0019963333333333335
Sn08,31.17,0.0014816666666666667
Sn08,31.229999999999997,0.0011036666666666666
Sn08,31.29,0.0008283333333333334
Sn08,31.35,0.000635
Sn08,31.409999999999997,0.000467
Sn08,31.47,0.00033
Sn08,31.53,0.00024566666666666666
Sn08,31.589999999999996,0.000165
Sn08,31.65,0.00010966666666666667
Sn08,31.71,7.166666666666667e-05
Sn08,31.769999999999996,5.1666666666666664e-05
Sn08,31.83,3.366666666666667e-05
Sn08,31.89,2.2e-05
Sn08,31.95,1.5e-05
Sn08,32.01,8.666666666666666e-06
Sn08,32.07,4.666666666666666e-06
Sn08,32.129999999999995,3.3333333333333333e-06
Sn08,32.19,2e-06
Sn08,32.25,1e-06
Sn08,32.31,1e-06
Sn08,32.37,1.3333333333333334e-06
Sn08,32.43,1.3333333333333334e-06
Sn08,32.489999999999995,3.3333333333333335e-07
Ta08,26.61,3.3333333333333335e-07
Ta08,26.67,0.0
Ta08,26.729999999999997,3.3333333333333335e-07
Ta08,26.79,0.0
Ta08,26.85,6.666666666666667e-07
Ta08,26.909999999999997,3.3333333333333335e-07
Ta08,26.97,3.3333333333333335e-07
Ta08,27.03,6.666666666666667e-07
Ta08,27.089999999999996,2.666666666666667e-06
Ta08,27.15,2.333333333333333e-06
Ta08,27.21,5e-06
Ta08,27.27,9e-06
Ta08,27.33,1e-05
Ta08,27.39,1.9333333333333333e-05
Ta08,27.45,2.6333333333333334e-05
Ta08,27.509999999999998,4.233333333333333e-05
Ta08,27.57,5.8666666666666665e-05
Ta08,27.63,8.966666666666667e-05
Ta08,27.689999999999998,0.00012166666666666667
Ta08,27.75,0.00019333333333333333
Ta08,27.81,0.00026166666666666667
Ta08,27.869999999999997,0.00035633333333333334
Ta08,27.93,0.000507
Ta08,27.99,0.000686
Ta08,28.049999999999997,0.0009676666666666667
Ta08,28.11,0.0012053333333333334
Ta08,28.17,0.0016566666666666667
Ta08,28.229999999999997,0.0021273333333333335
Ta08,28.29,0.002765
Ta08,28.35,0.003533333333333333
Ta08,28.409999999999997,0.004447
Ta08,28.47,0.0055316666666666665
Ta08,28.53,0.006815
Ta08,28.589999999999996,0.008344
Ta08,28.65,0.010031666666666666
Ta08,28.71,0.011985333333333334
Ta08,28.769999999999996,0.014110666666666667
Ta08,28.83,0.016477333333333333
Ta08,28.89,0.019009333333333333
Ta08,28.95,0.02156133333333333
Ta08,29.009999999999998,0.024342666666666665
Ta08,29.07,0.027100666666666665
Ta08,29.13,0.029808666666666667
Ta08,29.189999999999998,0.032443
Ta08,29.25,0.03474066666666667
Ta08,29.31,0.037136666666666665
Ta08,29.369999999999997,0.038956
Ta08,29.43,0.040627666666666666
Ta08,29.49,0.04196266666666667
Ta08,29.549999999999997,0.042452
Ta08,29.61,0.042832666666666665
Ta08,29.67,0.04245533333333333
Ta08,29.729999999999997,0.04159533333333333
Ta08,29.79,0.040204333333333335
Ta08,29.85,0.03876366666666667
Ta08,29.909999999999997,0.036582666666666666
Ta08,29.97,0.034578
Ta08,30.03,0.03198666666666666
Ta08,30.089999999999996,0.029462666666666668
Ta08,30.15,0.02645633333333333
Ta08,30.21,0.023819
Ta08,30.269999999999996,0.021135666666666667
Ta08,30.33,0.018388333333333333
Ta08,30.39,0.016026
Ta08,30.45,0.013837333333333333
Ta08,30.509999999999998,0.011646
Ta08,30.57,0.009733
Ta08,30.63,0.008102666666666666
Ta08,30.689999999999998,0.0066036666666666665
Ta08,30.75,0.005266
Ta08,30.81,0.0042446666666666666
Ta08,30.869999999999997,0.003317333333333333
Ta08,30.93,0.002603
Ta08,30.99,0.002
Ta08,31.049999999999997,0.001542
Ta08,31.11,0.001166
Ta08,31.17,0.000853
Ta08,31.229999999999997,0.000654
Ta08,31.29,0.00047233333333333334
Ta08,31.35,0.0003573333333333333
Ta08,31.409999999999997,0.00025166666666666664
Ta08,31.47,0.00016833333333333332
Ta08,31.53,0.00012533333333333334
Ta08,31.589999999999996,7.833333333333333e-05
Ta08,31.65,5.433333333333333e-05
Ta08,31.71,3.5e-05
Ta08,31.769999999999996,2.5333333333333334e-05
Ta08,31.83,1.6666666666666667e-05
Ta08,31.89,9e-06
Ta08,31.95,6.333333333333333e-06
Ta08,32.01,4e-06
Ta08,32.07,1.3333333333333334e-06
Ta08,32.129999999999995,2e-06
Ta08,32.19,1.3333333333333334e-06
Ta08,32.25,6.666666666666667e-07
Ta08,32.31,1.3333333333333334e-06
Ta08,32.37,3.3333333333333335e-07
Ta08,32.43,3.3333333333333335e-07
Cu08,26.369999999999997,3.3333333333333335e-07
Cu08,26.43,0.0
Cu08,26.49,3.3333333333333335e-07
Cu08,26.549999999999997,0.0
Cu08,26.61,3.3333333333333335e-07
Cu08,26.67,6.666666666666667e-07
Cu08,26.729999999999997,3.3333333333333335e-07
Cu08,26.79,6.666666666666667e-07
