name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.84074064,0.5674629576037457
Sn08,Sn,8.047,29.63710656,0.5563954083248409
Ta08,Ta,27.227,29.46095906,0.5679213567069973
Cu08,Cu,22.197,29.181840499999996,0.5742301829055575
Al_degrader_E2_E1,Al,136.6,27.912345277500002,0.9424109405261846
Ni09,Ni,22.662,26.599353699999998,0.619569153441575
Sn09,Sn,7.829,26.38214144,0.6087315531781857
Ta09,Ta,27.377,26.191091580000002,0.621930014754959
Cu09,Cu,22.091,25.88645124,0.6297102374127821
Al_degrader_E4_E3,Al,136.6,24.484956504,1.028274590344475
Ni10,Ni,23.107,23.020375440000006,0.6935773957135616
Sn10,Sn,8.232,22.771596660000004,0.6822811407893702
Ta10,Ta,27.165,22.557723939999995,0.6976195699311168
Cu10,Cu,22.259,22.217154400000002,0.7087567008223908
Al_degrader_E6_E5,Al,136.6,20.62083545076923,1.1604322653976225
Ni11,Ni,22.941,18.934929559999997,0.8065420317864447
Sn11,Sn,7.982,18.65004602,0.7962197223644737
Ta11,Ta,27.2,18.4049211,0.8160441828570252
Cu11,Cu,22.211,18.008939199999997,0.8331793494220556
Al_degrader_E8_E7,Al,136.6,16.091137357894738,1.3911390675558561
Ni12,Ni,23.155,14.008686900000002,1.0150285432284107
Sn12,Sn,8.021,13.64751294,1.0142579662652673
Ta12,Ta,27.702,13.33644507,1.0435573495849162
Cu12,Cu,22.177,12.828926207999999,1.0759011406308392
Al_degrader_E9,Al,68.3,11.434058869411766,1.3597546218959262
Ni13,Ni,23.153,9.889998368571428,1.3260053445475877
Sn13,Sn,7.354,9.42559618,1.3538833791613691
Ta13,Ta,27.337,9.03172188,1.409213123347558
Cu13,Cu,22.168,8.349631266666666,1.503444411044983
Al_degrader_E10,Al,68.3,6.179068498421052,2.248575516424277
Ni14,Ni,23.067,3.50928884,2.3637780300028557
Sn14,Sn,7.62,2.7446960320000002,2.2861539996954394
Ta14,Ta,27.361,2.203322245714286,2.1641608895313884
Cu14,Cu,22.125,1.3818367,1.8485082555315797
