name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.8474652,0.5660584347829825
Sn08,Sn,8.047,29.6532197,0.5560763144856199
Ta08,Ta,27.227,29.485241780000003,0.5666601984809164
Cu08,Cu,22.197,29.21914088,0.5725779816870585
Al_degrader_E2_E1,Al,136.6,28.01050728,0.913384358617445
Ni09,Ni,22.662,26.762051839999998,0.6152949376946104
Sn09,Sn,7.829,26.5557746,0.6055572398996151
Ta09,Ta,27.377,26.37437328,0.6176510179883472
Cu09,Cu,22.091,26.08525158,0.6248660996625626
Al_degrader_E4_E3,Al,136.6,24.758223313333332,0.9977576170181923
Ni10,Ni,23.107,23.374748120000003,0.6838472117048264
Sn10,Sn,8.232,23.140123919999997,0.6737646139742229
Ta10,Ta,27.165,22.93844024,0.6876524947593388
Cu10,Cu,22.259,22.617637319999996,0.6977545196867001
Al_degrader_E6_E5,Al,136.6,21.12019654,1.1119468544728333
Ni11,Ni,22.941,19.54512802,0.7851886460022709
Sn11,Sn,7.982,19.27979834,0.7759182854742143
Ta11,Ta,27.2,19.051478259999996,0.7934721892715411
Cu11,Cu,22.211,18.6833943,0.8084487340131778
Al_degrader_E8_E7,Al,136.6,16.91733799764706,1.3057660040811527
Ni12,Ni,23.155,15.01769058,0.9596936456907816
Sn12,Sn,8.021,14.690910480000001,0.9577202985351044
Ta12,Ta,27.702,14.40936776,0.9844786670479876
Cu12,Cu,22.177,13.952751209999997,1.0087921181509774
Al_degrader_E9,Al,68.3,12.72039593142857,1.2380543893122977
Ni13,Ni,23.153,11.38068536,1.1850998279814533
Sn13,Sn,7.354,10.98389238,1.1983597292040213
Ta13,Ta,27.337,10.648051092,1.2367633748448437
Cu13,Cu,22.168,10.077649450000001,1.2921654461076946
Al_degrader_E10,Al,68.3,8.407610342307692,1.728802677367945
Ni14,Ni,23.067,6.432310892307692,1.9036288549928415
Sn14,Sn,7.62,5.799325079999999,2.0160381050374503
Ta14,Ta,27.361,5.265405055714286,2.118777333423658
Cu14,Cu,22.125,4.312972505454545,2.2656238740782064
