name,energy,flux
Ni08,27.089999999999996,3.3333333333333335e-07
Ni08,27.15,0.0
Ni08,27.21,6.666666666666667e-07
Ni08,27.27,1.3333333333333334e-06
Ni08,27.33,2e-06
Ni08,27.39,3.6666666666666666e-06
Ni08,27.45,6.333333333333333e-06
Ni08,27.509999999999998,1e-05
Ni08,27.57,1.2666666666666667e-05
Ni08,27.63,2e-05
Ni08,27.689999999999998,3.7e-05
Ni08,27.75,5e-05
Ni08,27.81,6.9e-05
Ni08,27.869999999999997,0.00010266666666666666
Ni08,27.93,0.00015333333333333334
Ni08,27.99,0.00021133333333333334
Ni08,28.049999999999997,0.000281
Ni08,28.11,0.0004166666666666667
Ni08,28.17,0.0005613333333333333
Ni08,28.229999999999997,0.0007483333333333334
Ni08,28.29,0.0010373333333333332
Ni08,28.35,0.0013326666666666667
Ni08,28.409999999999997,0.0017663333333333333
Ni08,28.47,0.0023203333333333335
Ni08,28.53,0.0029516666666666667
Ni08,28.589999999999996,0.003727
Ni08,28.65,0.004685333333333333
Ni08,28.71,0.005854333333333333
Ni08,28.769999999999996,0.007155333333333333
Ni08,28.83,0.008625
Ni08,28.89,0.010463
Ni08,28.95,0.012318333333333334
Ni08,29.009999999999998,0.014496
Ni08,29.07,0.01687
Ni08,29.13,0.019261
Ni08,29.189999999999998,0.021868333333333333
Ni08,29.25,0.024654666666666665
Ni08,29.31,0.027221333333333333
Ni08,29.369999999999997,0.029911333333333335
Ni08,29.43,0.032495
Ni08,29.49,0.034866
Ni08,29.549999999999997,0.037086666666666664
Ni08,29.61,0.038747666666666666
Ni08,29.67,0.04030633333333333
Ni08,29.729999999999997,0.041335333333333335
Ni08,29.79,0.041876333333333335
Ni08,29.85,0.04214266666666667
Ni08,29.909999999999997,0.041680666666666664
Ni08,29.97,0.04104466666666667
Ni08,30.03,0.039749
Ni08,30.089999999999996,0.038259666666666664
Ni08,30.15,0.036291
Ni08,30.21,0.034280333333333336
Ni08,30.269999999999996,0.031829666666666666
Ni08,30.33,0.028998666666666666
Ni08,30.39,0.026540666666666667
Ni08,30.45,0.023839333333333334
