name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.882483819999997,0.5603250194647813
Sn08,Sn,8.047,29.73325096,0.5548556944459329
Ta08,Ta,27.227,29.60437026,0.5615113641125462
Cu08,Cu,22.197,29.40044666,0.5656210276279025
Al_degrader_E2_E1,Al,136.6,28.479898409999997,0.800428632720914
Ni09,Ni,22.662,27.53534968,0.5965392883322083
Sn09,Sn,7.829,27.380106960000003,0.5913449651088258
Ta09,Ta,27.377,27.243699,0.5987713378235467
Cu09,Cu,22.091,27.02677352,0.6035582499036938
Al_degrader_E4_E3,Al,136.6,26.041425668571424,0.8483852010802531
Ni10,Ni,23.107,25.023769559999998,0.642699630634254
Sn10,Sn,8.232,24.85246666,0.6374412418320957
Ta10,Ta,27.165,24.705217199999996,0.6456200765343035
Cu10,Cu,22.259,24.47192786,0.6517283358546109
Al_degrader_E6_E5,Al,136.6,23.4017399025,0.9144378379853332
Ni11,Ni,22.941,22.2933138,0.7026846003219083
Sn11,Sn,7.982,22.108670200000006,0.6977864197818413
Ta11,Ta,27.2,21.949652559999997,0.707335362105873
Cu11,Cu,22.211,21.69512512,0.7152196095920369
Al_degrader_E8_E7,Al,136.6,20.512547603999998,1.0019728521840594
Ni12,Ni,23.155,19.27694352,0.7866114844890135
Sn12,Sn,8.021,19.069107480000003,0.7824077250436946
Ta12,Ta,27.702,18.88964806,0.7944852007043531
Cu12,Cu,22.177,18.60297868,0.8052365969486592
Al_degrader_E9,Al,68.3,17.86450098857143,0.9111318674917603
Ni13,Ni,23.153,17.09104064,0.8625697496831143
Sn13,Sn,7.354,16.867533379999998,0.8593064590620599
Ta13,Ta,27.337,16.677691359999997,0.8735094585528829
Cu13,Cu,22.168,16.365357019999998,0.8879720355600843
Al_degrader_E10,Al,68.3,15.544820085,1.010940941143741
Ni14,Ni,23.067,14.6796895,0.9691558997342739
Sn14,Sn,7.62,14.427936659999997,0.9686311899934074
Ta14,Ta,27.361,14.213774519999998,0.9869333879238099
Cu14,Cu,22.125,13.8623704,1.0078300854825875
