name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.87828226,0.5617777978607666
Sn08,Sn,8.047,29.72155358,0.5556773394598556
Ta08,Ta,27.227,29.586169400000003,0.5629159668224379
Cu08,Cu,22.197,29.37192806,0.5673250276381577
Al_degrader_E2_E1,Al,136.6,28.40373991,0.8223429483331098
Ni09,Ni,22.662,27.4093576,0.6001400517564546
Sn09,Sn,7.829,27.245801519999997,0.5943077081493136
Ta09,Ta,27.377,27.10204412,0.6024164300327687
Cu09,Cu,22.091,26.873377440000002,0.6075452095927071
Al_degrader_E4_E3,Al,136.6,25.83284099142857,0.8747939579265769
Ni10,Ni,23.107,24.75677502,0.6497158821392621
Sn10,Sn,8.232,24.57541734,0.643760004992019
Ta10,Ta,27.165,24.4195384,0.6527385618495662
Cu10,Cu,22.259,24.172425199999996,0.659439907197737
Al_degrader_E6_E5,Al,136.6,23.03596328,0.9417592949855296
Ni11,Ni,22.941,21.85615018,0.7153374893614675
Sn11,Sn,7.982,21.65933074,0.7098011620806579
Ta11,Ta,27.2,21.4898212,0.7204364044317583
Cu11,Cu,22.211,21.21830904,0.7292070525264264
Al_degrader_E8_E7,Al,136.6,19.951330374545456,1.0437130859640784
Ni12,Ni,23.155,18.62271798,0.8099712299734599
Sn12,Sn,8.021,18.398721539999997,0.8053387669422281
Ta12,Ta,27.702,18.20536164,0.8190712359840934
Cu12,Cu,22.177,17.895935979999997,0.8314831537327978
Al_degrader_E9,Al,68.3,17.0947226475,0.9492469772143552
Ni13,Ni,23.153,16.252406999999998,0.8990278758475735
Sn13,Sn,7.354,16.00857696,0.895741492930387
Ta13,Ta,27.337,15.80163168,0.9123066002284417
Cu13,Cu,22.168,15.460164459999998,0.9296697182079818
Al_degrader_E10,Al,68.3,14.555723741999996,1.0695453263221326
Ni14,Ni,23.067,13.596055694999997,1.0282549723964707
Sn14,Sn,7.62,13.3156727,1.031759848450554
Ta14,Ta,27.361,13.077535139999998,1.0542216930348096
Cu14,Cu,22.125,12.684863324999998,1.0789171395755766
