name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.836694100000003,0.5681627124558509
Sn08,Sn,8.047,29.62743756,0.5563929348052925
Ta08,Ta,27.227,29.44638584,0.5684884922735854
Cu08,Cu,22.197,29.1594348,0.5750568254954983
Al_degrader_E2_E1,Al,136.6,27.853310452499997,0.9600122528146425
Ni09,Ni,22.662,26.501399979999995,0.6219839850478464
Sn09,Sn,7.829,26.277551459999998,0.6104218828415872
Ta09,Ta,27.377,26.080653339999998,0.6243668200239698
Cu09,Cu,22.091,25.766594839999996,0.6325018261518098
Al_degrader_E4_E3,Al,136.6,24.319688244,1.0510252245917775
Ni10,Ni,23.107,22.8057224,0.6994006026150107
Sn10,Sn,8.232,22.548258920000002,0.6873298723614693
Ta10,Ta,27.165,22.326892400000002,0.7035852889467203
Cu10,Cu,22.259,21.974211679999996,0.7153784744815695
Al_degrader_E6_E5,Al,136.6,20.316450512307693,1.1934184409625275
Ni11,Ni,22.941,18.56135978,0.8199751190117609
Sn11,Sn,7.982,18.264170139999997,0.8089902137432692
Ta11,Ta,27.2,18.008445299999998,0.8303062086410711
Cu11,Cu,22.211,17.594809279999996,0.8489254127577296
Al_degrader_E8_E7,Al,136.6,15.578755142999999,1.4482866621532662
Ni12,Ni,23.155,13.375261895999998,1.050812081149853
Sn12,Sn,8.021,12.990643579999999,1.0536976707788546
Ta12,Ta,27.702,12.659411745000002,1.0868955937697304
Cu12,Cu,22.177,12.116813963999999,1.124989366871797
Al_degrader_E9,Al,68.3,10.604148423,1.452203944501809
Ni13,Ni,23.153,8.90266602,1.4451976818198122
Sn13,Sn,7.354,8.38275184,1.4924724375936107
Ta13,Ta,27.337,7.9400562825,1.5689988084865711
Cu13,Cu,22.168,7.157691430909091,1.7134087870461427
Al_degrader_E10,Al,68.3,4.572816747058823,2.5415295376246094
Ni14,Ni,23.067,1.7683715835294118,2.060191438409327
Sn14,Sn,7.62,1.1845497482352942,1.750518790443815
Ta14,Ta,27.361,0.8495372423529411,1.4977258001057532
Cu14,Cu,22.125,0.42722306,1.0578605828377778
