name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.85968904,0.5640248364246724
Sn08,Sn,8.047,29.68047946,0.555702827523946
Ta08,Ta,27.227,29.52554326,0.564908412637458
Cu08,Cu,22.197,29.280229979999998,0.5701793317099451
Al_degrader_E2_E1,Al,136.6,28.168226717142854,0.8773281307531211
Ni09,Ni,22.662,27.022336319999997,0.6087816541329556
Sn09,Sn,7.829,26.8333486,0.6007155617079019
Ta09,Ta,27.377,26.667189920000002,0.6111068831639794
Cu09,Cu,22.091,26.402571879999996,0.6174530685268845
Al_degrader_E4_E3,Al,136.6,25.192312305,0.9477371999376129
Ni10,Ni,23.107,23.9348975,0.6692241882162883
Sn10,Sn,8.232,23.72221976,0.6609365541907501
Ta10,Ta,27.165,23.53941462,0.6727014693980202
Cu10,Cu,22.259,23.249017899999995,0.6813034665107686
Al_degrader_E6_E5,Al,136.6,21.902276176363635,1.037715149969252
Ni11,Ni,22.941,20.493723160000002,0.7544348309029841
Sn11,Sn,7.982,20.25748976,0.7467406111195121
Ta11,Ta,27.2,20.054171099999998,0.7611922757915964
Cu11,Cu,22.211,19.727283999999997,0.7732835791247608
Al_degrader_E8_E7,Al,136.6,18.178656814285713,1.1886894715589071
Ni12,Ni,23.155,16.532864240000002,0.8912782215050598
Sn12,Sn,8.021,16.25267034,0.8855377566678252
Ta12,Ta,27.702,16.01100614,0.9058220275983028
Cu12,Cu,22.177,15.62157506,0.9254435809848142
Al_degrader_E9,Al,68.3,14.592443078181818,1.0955018268877748
Ni13,Ni,23.153,13.493421045,1.0381599813858688
Sn13,Sn,7.354,13.172282019999999,1.0401354250215304
Ta13,Ta,27.337,12.900324240000002,1.0655557149527295
Cu13,Cu,22.168,12.445747635,1.0976285425825563
Al_degrader_E10,Al,68.3,11.19305322,1.3394755996835594
Ni14,Ni,23.067,9.817105457142857,1.3262266673402798
Sn14,Sn,7.62,9.4046908,1.3538086622545151
Ta14,Ta,27.361,9.054705039999998,1.401804141026341
Cu14,Cu,22.125,8.458070445,1.4816214160565788
