name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.84954324,0.5657165369425773
Sn08,Sn,8.047,29.657169859999996,0.5559430473596917
Ta08,Ta,27.227,29.49082438,0.5663807185962598
Cu08,Cu,22.197,29.227325099999998,0.572190743467587
Al_degrader_E2_E1,Al,136.6,28.030855709999997,0.9075995660314056
Ni09,Ni,22.662,26.79527392,0.6143823312627354
Sn09,Sn,7.829,26.59118248,0.6048501342820795
Ta09,Ta,27.377,26.411710739999997,0.6167250299514788
Cu09,Cu,22.091,26.125683,0.6238430183235202
Al_degrader_E4_E3,Al,136.6,24.813469639999997,0.9903340175911713
Ni10,Ni,23.107,23.44595932,0.6818615291282664
Sn10,Sn,8.232,23.21415202,0.6720162024311018
Ta10,Ta,27.165,23.0148947,0.6856284474202554
Cu10,Cu,22.259,22.697963139999995,0.6955147676371367
Al_degrader_E6_E5,Al,136.6,21.219934119999998,1.101632691263211
Ni11,Ni,22.941,19.666395639999998,0.7810188867044063
Sn11,Sn,7.982,19.40485608,0.7719224008195601
Ta11,Ta,27.2,19.1797918,0.7890934656000896
Cu11,Cu,22.211,18.817069980000003,0.8036746200937289
Al_degrader_E8_E7,Al,136.6,17.0797496325,1.2914864579298209
Ni12,Ni,23.155,15.214400265,0.9496465077953636
Sn12,Sn,8.021,14.89397198,0.9474936178016606
Ta12,Ta,27.702,14.617865100000001,0.9732929753172935
Cu12,Cu,22.177,14.170533224999998,0.9964781229766659
Al_degrader_E9,Al,68.3,12.966944905714286,1.2164114610250887
Ni13,Ni,23.153,11.66210471,1.1622000801048913
Sn13,Sn,7.354,11.27648144,1.1738405669150842
Ta13,Ta,27.337,10.950168335999999,1.2098043847097724
Cu13,Cu,22.168,10.39740383,1.2606232529591588
Al_degrader_E10,Al,68.3,8.797103844999999,1.6573149420331115
Ni14,Ni,23.067,6.932500435000001,1.7885267883721538
Sn14,Sn,7.62,6.340907775000001,1.8907653254025336
Ta14,Ta,27.361,5.83750713,1.9974864173753881
Cu14,Cu,22.125,4.935812226666667,2.174564265844503
