name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.882206019999998,0.5601526697925839
Sn08,Sn,8.047,29.731104939999994,0.5545155978938703
Ta08,Ta,27.227,29.600592059999997,0.5613216160677909
Cu08,Cu,22.197,29.39409846,0.5654979920615354
Al_degrader_E2_E1,Al,136.6,28.461673959999995,0.8054539933838049
Ni09,Ni,22.662,27.504673679999996,0.5968464130035946
Sn09,Sn,7.829,27.347394239999996,0.5915074684353718
Ta09,Ta,27.377,27.209169879999997,0.5990869310048297
Cu09,Cu,22.091,26.98937738,0.6039460942371725
Al_degrader_E4_E3,Al,136.6,25.990269942857143,0.8544637699178838
Ni10,Ni,23.107,24.95812532,0.6438288393469942
Sn10,Sn,8.232,24.78432454,0.6383747018435085
Ta10,Ta,27.165,24.634938799999997,0.6467679023069712
Cu10,Cu,22.259,24.398238759999998,0.6530326292258775
Al_degrader_E6_E5,Al,136.6,23.311610062499998,0.9222531075300023
Ni11,Ni,22.941,22.185644779999997,0.7051219954438747
Sn11,Sn,7.982,21.997992160000003,0.700034080726456
Ta11,Ta,27.2,21.83638662,0.7098402892799025
Cu11,Cu,22.211,21.57768438,0.7179372526231075
Al_degrader_E8_E7,Al,136.6,20.374386755999996,1.012691177591568
Ni12,Ni,23.155,19.116104059999998,0.7914753484799867
Sn12,Sn,8.021,18.904360919999995,0.7871651973866436
Ta12,Ta,27.702,18.721518219999993,0.799637787881508
Cu12,Cu,22.177,18.429307059999996,0.8107662919942813
Al_degrader_E9,Al,68.3,17.67562877142857,0.9203328923295273
Ni13,Ni,23.153,16.88561428,0.870385405128143
Sn13,Sn,7.354,16.65723716,0.86708637419529
Ta13,Ta,27.337,16.46328566,0.8818406470776704
Cu13,Cu,22.168,16.143979119999997,0.896953920892275
Al_degrader_E10,Al,68.3,15.303588259999998,1.022396336256235
Ni14,Ni,23.067,14.416066959999998,0.9825113955554705
Sn14,Sn,7.62,14.1576364,0.9822014468504106
Ta14,Ta,27.361,13.93785476,1.001401762503613
Cu14,Cu,22.125,13.576771220000001,1.0236359250142169
