name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.870202819999996,0.5622723675088859
Sn08,Sn,8.047,29.704119679999998,0.5552644028178806
Ta08,Ta,27.227,29.560595319999997,0.563294423897572
Cu08,Cu,22.197,29.33343576,0.5680574333227428
Al_degrader_E2_E1,Al,136.6,28.305642754285714,0.838509142302021
Ni09,Ni,22.662,27.2482911,0.6032063136778245
Sn09,Sn,7.829,27.07419664,0.5964967609406697
Ta09,Ta,27.377,26.921167799999996,0.6055190119584686
Cu09,Cu,22.091,26.677642019999997,0.6111297537596412
Al_degrader_E4_E3,Al,136.6,25.5672833175,0.8993296279374955
Ni10,Ni,23.107,24.416575580000003,0.6571306973104084
Sn10,Sn,8.232,24.222377619999996,0.6502258214829181
Ta10,Ta,27.165,24.055482499999997,0.660334460250069
Cu10,Cu,22.259,23.790651339999997,0.6677741104267253
Al_degrader_E6_E5,Al,136.6,22.568502259999995,0.984423428192814
Ni11,Ni,22.941,21.29631698,0.7303208413866331
Sn11,Sn,7.982,21.083641939999996,0.7238985334099223
Ta11,Ta,27.2,20.900515979999998,0.7360152037591612
Cu11,Cu,22.211,20.606732040000004,0.7460312661259166
Al_degrader_E8_E7,Al,136.6,19.227895715000002,1.1003981800623985
Ni12,Ni,23.155,17.7747671,0.8403043857779096
Sn12,Sn,8.021,17.528891899999998,0.835117964190922
Ta12,Ta,27.702,17.31674936,0.8512442637337361
Cu12,Cu,22.177,16.97635836,0.8661677477591223
Al_degrader_E9,Al,68.3,16.088391773333335,1.0029676942655341
Ni13,Ni,23.153,15.14973292,0.9497866635557026
Sn13,Sn,7.354,14.877240800000001,0.9467235024099486
Ta13,Ta,27.337,14.646152399999998,0.967019405376252
Cu13,Cu,22.168,14.263157539999998,0.9892393172236678
Al_degrader_E10,Al,68.3,13.235447374999998,1.1599963108586204
Ni14,Ni,23.067,12.133516044,1.1218700475521173
Sn14,Sn,7.62,11.809378960000002,1.130973518305941
Ta14,Ta,27.361,11.534463885,1.1590902770840183
Cu14,Cu,22.125,11.076901979999999,1.196239089292805
