name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.837256139999997,0.5683374160059326
Sn08,Sn,8.047,29.6298748,0.5568095979102372
Ta08,Ta,27.227,29.45046568,0.5687196707888146
Cu08,Cu,22.197,29.16611396,0.575180752366696
Al_degrader_E2_E1,Al,136.6,27.8721886425,0.9544126593848214
Ni09,Ni,22.662,26.533213479999997,0.6216443954113071
Sn09,Sn,7.829,26.31159882,0.610302713884354
Ta09,Ta,27.377,26.116642239999997,0.6239842580127982
Cu09,Cu,22.091,25.8057207,0.6320296676513768
Al_degrader_E4_E3,Al,136.6,24.373965006,1.0437127766811232
Ni10,Ni,23.107,22.87648952,0.6979379288519644
Sn10,Sn,8.232,22.62193974,0.686151691544029
Ta10,Ta,27.165,22.4030709,0.7021002498028256
Cu10,Cu,22.259,22.05445104,0.713681377817103
Al_degrader_E6_E5,Al,136.6,20.41725644769231,1.1826781083355349
Ni11,Ni,22.941,18.685400560000005,0.8160184828493079
Sn11,Sn,7.982,18.392345640000002,0.8052892834087576
Ta11,Ta,27.2,18.1401647,0.8260868463266497
Cu11,Cu,22.211,17.73249512,0.8442078904962839
Al_degrader_E8_E7,Al,136.6,15.74962054105263,1.4307925243872663
Ni12,Ni,23.155,13.587536592,1.0384551190788291
Sn12,Sn,8.021,13.210925060000001,1.040850884932129
Ta12,Ta,27.702,12.886614525,1.0726785229783544
Cu12,Cu,22.177,12.356113176,1.1087369214196814
Al_degrader_E9,Al,68.3,10.884645230526315,1.4200345764736595
Ni13,Ni,23.153,9.2392447725,1.4025307791030552
Sn13,Sn,7.354,8.73954798,1.4418539653092193
Ta13,Ta,27.337,8.314750035,1.5098374312049287
Cu13,Cu,22.168,7.569701856,1.6350058188734848
Al_degrader_E10,Al,68.3,5.123180234042553,2.467115295680265
Ni14,Ni,23.067,2.3004241141176465,2.2283475882493344
Sn14,Sn,7.62,1.631003810625,1.9850028738459622
Ta14,Ta,27.361,1.2166615694117646,1.7584800830025062
Cu14,Cu,22.125,0.6596311282352941,1.324443009509848
