name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.86890284,0.5631731700284863
Sn08,Sn,8.047,29.700934959999998,0.5560180582047659
Ta08,Ta,27.227,29.555788539999998,0.5642052608799996
Cu08,Cu,22.197,29.326016879999997,0.5690233826083649
Al_degrader_E2_E1,Al,136.6,28.286222605714286,0.8444306889468592
Ni09,Ni,22.662,27.216301299999998,0.6047204375728589
Sn09,Sn,7.829,27.040108139999997,0.5978334098273034
Ta09,Ta,27.377,26.885230139999997,0.6070604471019179
Cu09,Cu,22.091,26.63869534,0.612787804270193
Al_degrader_E4_E3,Al,136.6,25.5141907725,0.9066146269368551
Ni10,Ni,23.107,24.348440119999996,0.6595992501317642
Sn10,Sn,8.232,24.15166158,0.6525367596939682
Ta10,Ta,27.165,23.98250906,0.662859320684198
Cu10,Cu,22.259,23.71407898,0.670486270644045
Al_degrader_E6_E5,Al,136.6,22.474653084,0.9881953773668894
Ni11,Ni,22.941,21.183368879999996,0.7344777591238182
Sn11,Sn,7.982,20.967390799999997,0.7279141862028518
Ta11,Ta,27.2,20.78146392,0.7403472796858469
Cu11,Cu,22.211,20.48313008,0.7506518656469146
Al_degrader_E8_E7,Al,136.6,19.081011200000003,1.1140057344890824
Ni12,Ni,23.155,17.601817139999998,0.8480399955203884
Sn12,Sn,8.021,17.351333859999997,0.8428175154904531
Ta12,Ta,27.702,17.135208220000003,0.8594479560999791
Cu12,Cu,22.177,16.78827494,0.8749818931657937
Al_degrader_E9,Al,68.3,15.881683506666667,1.0165475959697952
Ni13,Ni,23.153,14.9221669,0.9625141489580243
Sn13,Sn,7.354,14.64342246,0.9595923578101007
Ta13,Ta,27.337,14.407041399999997,0.9807497468192586
Cu13,Cu,22.168,14.014933899999997,1.0041781970501003
Al_degrader_E10,Al,68.3,12.959449869999998,1.1832076134630738
Ni14,Ni,23.067,11.824897752,1.1463800973958622
Sn14,Sn,7.62,11.490549039999998,1.1568491622312211
Ta14,Ta,27.361,11.207009399999999,1.1869971045927787
Cu14,Cu,22.125,10.734033659999998,1.2276372931069683
