name,energy,flux
Ni08,27.089999999999996,3.3333333333333335e-07
Ni08,27.15,3.3333333333333335e-07
Ni08,27.21,6.666666666666667e-07
Ni08,27.27,1e-06
Ni08,27.33,1.3333333333333334e-06
Ni08,27.39,3.6666666666666666e-06
Ni08,27.45,3.3333333333333333e-06
Ni08,27.509999999999998,5e-06
Ni08,27.57,8.666666666666666e-06
Ni08,27.63,1.4333333333333334e-05
Ni08,27.689999999999998,2e-05
Ni08,27.75,3.3e-05
Ni08,27.81,4.933333333333333e-05
Ni08,27.869999999999997,7.033333333333334e-05
Ni08,27.93,0.00010733333333333333
Ni08,27.99,0.00015566666666666666
Ni08,28.049999999999997,0.00021333333333333333
Ni08,28.11,0.000313
Ni08,28.17,0.00041633333333333333
Ni08,28.229999999999997,0.000607
Ni08,28.29,0.0007903333333333333
Ni08,28.35,0.0010806666666666666
Ni08,28.409999999999997,0.0013913333333333334
Ni08,28.47,0.0018486666666666666
Ni08,28.53,0.002387666666666667
Ni08,28.589999999999996,0.0030713333333333335
Ni08,28.65,0.003935666666666666
Ni08,28.71,0.004901
Ni08,28.769999999999996,0.006105333333333333
Ni08,28.83,0.007455333333333333
Ni08,28.89,0.009133
Ni08,28.95,0.010837333333333332
Ni08,29.009999999999998,0.012873333333333334
Ni08,29.07,0.015063666666666666
Ni08,29.13,0.017577666666666665
Ni08,29.189999999999998,0.020008
Ni08,29.25,0.022775
Ni08,29.31,0.025481333333333335
Ni08,29.369999999999997,0.028289333333333333
Ni08,29.43,0.03092
Ni08,29.49,0.03352433333333334
Ni08,29.549999999999997,0.035826333333333335
Ni08,29.61,0.038052333333333334
Ni08,29.67,0.03963066666666667
Ni08,29.729999999999997,0.041050333333333335
Ni08,29.79,0.04224933333333333
Ni08,29.85,0.04249733333333333
Ni08,29.909999999999997,0.042777666666666665
Ni08,29.97,0.042032
Ni08,30.03,0.041292666666666665
Ni08,30.089999999999996,0.039746333333333335
Ni08,30.15,0.03804133333333334
Ni08,30.21,0.035762666666666665
Ni08,30.269999999999996,0.03351133333333333
Ni08,30.33,0.03084133333333333
Ni08,30.39,0.028177666666666667
Ni08,30.45,0.025386
Ni08,30.509999999999998,0.022636
Ni08,30.57,0.019905
