name,energy,flux
Ni08,27.15,3.3333333333333335e-07
Ni08,27.21,1e-06
Ni08,27.27,2.666666666666667e-06
Ni08,27.33,1.6666666666666667e-06
Ni08,27.39,4.333333333333333e-06
Ni08,27.45,5.666666666666667e-06
Ni08,27.509999999999998,8.666666666666666e-06
Ni08,27.57,1.2e-05
Ni08,27.63,1.4333333333333334e-05
Ni08,27.689999999999998,2.1666666666666667e-05
Ni08,27.75,3.9666666666666664e-05
Ni08,27.81,4.8666666666666666e-05
Ni08,27.869999999999997,7.9e-05
Ni08,27.93,0.00011166666666666667
Ni08,27.99,0.000173
Ni08,28.049999999999997,0.0002486666666666667
Ni08,28.11,0.0003353333333333333
Ni08,28.17,0.0004656666666666667
Ni08,28.229999999999997,0.0006183333333333334
Ni08,28.29,0.0008473333333333333
Ni08,28.35,0.0011116666666666666
Ni08,28.409999999999997,0.0014906666666666666
Ni08,28.47,0.0019346666666666666
Ni08,28.53,0.0025336666666666667
Ni08,28.589999999999996,0.0032166666666666667
Ni08,28.65,0.004107666666666667
Ni08,28.71,0.005111333333333333
Ni08,28.769999999999996,0.0063943333333333335
Ni08,28.83,0.007739
Ni08,28.89,0.009405333333333333
Ni08,28.95,0.011201666666666667
Ni08,29.009999999999998,0.013345
Ni08,29.07,0.015449666666666667
Ni08,29.13,0.017922666666666667
Ni08,29.189999999999998,0.020453
Ni08,29.25,0.023199333333333332
Ni08,29.31,0.025895666666666668
Ni08,29.369999999999997,0.028692333333333334
Ni08,29.43,0.031287333333333334
Ni08,29.49,0.03388733333333333
Ni08,29.549999999999997,0.036313
Ni08,29.61,0.03827
Ni08,29.67,0.039976333333333336
Ni08,29.729999999999997,0.04122
Ni08,29.79,0.042049333333333334
Ni08,29.85,0.042326666666666665
Ni08,29.909999999999997,0.042428
Ni08,29.97,0.041653666666666665
Ni08,30.03,0.04076433333333333
Ni08,30.089999999999996,0.03933266666666667
Ni08,30.15,0.03764833333333333
Ni08,30.21,0.035597
Ni08,30.269999999999996,0.033077666666666665
Ni08,30.33,0.030591333333333335
Ni08,30.39,0.02773
Ni08,30.45,0.024950333333333335
Ni08,30.509999999999998,0.022288666666666665
Ni08,30.57,0.019554
Ni08,30.63,0.017019
Ni08,30.689999999999998,0.014656333333333334
Ni08,30.75,0.012462333333333334
Ni08,30.81,0.010546666666666666
Ni08,30.869999999999997,0.008765666666666666
Ni08,30.93,0.007170333333333333
Ni08,30.99,0.005825333333333333
Ni08,31.049999999999997,0.004709666666666667
Ni08,31.11,0.0037493333333333333
Ni08,31.17,0.0029206666666666665
Ni08,31.229999999999997,0.0022963333333333334
Ni08,31.29,0.0017493333333333334
Ni08,31.35,0.001344
Ni08,31.409999999999997,0.0009876666666666666
Ni08,31.47,0.0007603333333333333
Ni08,31.53,0.0005353333333333333
Ni08,31.589999999999996,0.000401
Ni08,31.65,0.000276
Ni08,31.71,0.000211
Ni08,31.769999999999996,0.00014
Ni08,31.83,9.466666666666667e-05
Ni08,31.89,6.833333333333333e-05
Ni08,31.95,4.1e-05
Ni08,32.01,2.7e-05
Ni08,32.07,1.6e-05
Ni08,32.129999999999995,1.4333333333333334e-05
Ni08,32.19,5.666666666666667e-06
Ni08,32.25,6.333333333333333e-06
Ni08,32.31,2.666666666666667e-06
Ni08,32.37,3.6666666666666666e-06
Ni08,32.43,1e-06
Ni08,32.489999999999995,1.6666666666666667e-06
Ni08,32.55,0.0
Ni08,32.61,1e-06
Ni08,32.67,0.0
Ni08,32.73,3.3333333333333335e-07
Sn08,27.089999999999996,6.666666666666667e-07
Sn08,27.15,3.3333333333333333e-06
Sn08,27.21,4.666666666666666e-06
Sn08,27.27,5.333333333333334e-06
Sn08,27.33,5.666666666666667e-06
Sn08,27.39,9.666666666666667e-06
Sn08,27.45,1.1666666666666666e-05
Sn08,27.509999999999998,1.9e-05
Sn08,27.57,2.1666666666666667e-05
Sn08,27.63,3.566666666666667e-05
Sn08,27.689999999999998,6.633333333333334e-05
Sn08,27.75,9.466666666666667e-05
Sn08,27.81,0.000133
Sn08,27.869999999999997,0.00019166666666666667
Sn08,27.93,0.00028966666666666664
Sn08,27.99,0.00039933333333333335
Sn08,28.049999999999997,0.0005463333333333333
Sn08,28.11,0.0007356666666666667
Sn08,28.17,0.0009656666666666666
Sn08,28.229999999999997,0.0012583333333333333
Sn08,28.29,0.001695
Sn08,28.35,0.002235
Sn08,28.409999999999997,0.002917
Sn08,28.47,0.0037266666666666668
Sn08,28.53,0.004721
Sn08,28.589999999999996,0.005912
Sn08,28.65,0.007182
Sn08,28.71,0.008763666666666666
Sn08,28.769999999999996,0.010631
Sn08,28.83,0.01265
Sn08,28.89,0.014799666666666666
Sn08,28.95,0.017279666666666665
Sn08,29.009999999999998,0.019924
Sn08,29.07,0.0224
Sn08,29.13,0.025254
Sn08,29.189999999999998,0.028196666666666665
Sn08,29.25,0.031076333333333334
Sn08,29.31,0.033653666666666665
Sn08,29.369999999999997,0.03611433333333333
Sn08,29.43,0.03833633333333333
Sn08,29.49,0.04008866666666667
Sn08,29.549999999999997,0.04163133333333333
Sn08,29.61,0.04260033333333333
Sn08,29.67,0.04297
Sn08,29.729999999999997,0.042604
Sn08,29.79,0.04210933333333333
Sn08,29.85,0.041544333333333336
Sn08,29.909999999999997,0.040247
Sn08,29.97,0.038343
Sn08,30.03,0.036379
Sn08,30.089999999999996,0.034063
Sn08,30.15,0.031196
Sn08,30.21,0.028289
Sn08,30.269999999999996,0.025453333333333335
Sn08,30.33,0.02261466666666667
Sn08,30.39,0.019757
Sn08,30.45,0.017328333333333334
Sn08,30.509999999999998,0.015066333333333333
Sn08,30.57,0.012767
Sn08,30.63,0.010571333333333334
Sn08,30.689999999999998,0.008742666666666666
Sn08,30.75,0.007241333333333333
Sn08,30.81,0.005948333333333333
Sn08,30.869999999999997,0.004693
Sn08,30.93,0.003765333333333333
Sn08,30.99,0.0029
Sn08,31.049999999999997,0.002254
Sn08,31.11,0.0017303333333333333
Sn08,31.17,0.0013503333333333334
Sn08,31.229999999999997,0.0009876666666666666
Sn08,31.29,0.0007146666666666666
Sn08,31.35,0.0005126666666666667
Sn08,31.409999999999997,0.00038866666666666666
Sn08,31.47,0.00028866666666666667
Sn08,31.53,0.00018466666666666666
Sn08,31.589999999999996,0.00014466666666666667
Sn08,31.65,0.0001
Sn08,31.71,5.433333333333333e-05
Sn08,31.769999999999996,3.5e-05
Sn08,31.83,2.5333333333333334e-05
Sn08,31.89,1.6e-05
Sn08,31.95,9.333333333333333e-06
Sn08,32.01,7e-06
Sn08,32.07,6.333333333333333e-06
Sn08,32.129999999999995,3.6666666666666666e-06
Sn08,32.19,2.666666666666667e-06
Sn08,32.25,1.3333333333333334e-06
Sn08,32.31,1.3333333333333334e-06
Sn08,32.37,1e-06
Sn08,32.43,6.666666666666667e-07
Ta08,26.85,3.3333333333333335e-07
Ta08,26.909999999999997,1.6666666666666667e-06
Ta08,26.97,2.333333333333333e-06
Ta08,27.03,2.666666666666667e-06
Ta08,27.089999999999996,5.666666666666667e-06
Ta08,27.15,6.666666666666667e-06
Ta08,27.21,9e-06
Ta08,27.27,1.1333333333333334e-05
Ta08,27.33,1.7333333333333332e-05
Ta08,27.39,2.4333333333333333e-05
Ta08,27.45,4.1666666666666665e-05
Ta08,27.509999999999998,5.3666666666666666e-05
Ta08,27.57,9.1e-05
Ta08,27.63,0.00012133333333333333
Ta08,27.689999999999998,0.0002
Ta08,27.75,0.00026366666666666666
Ta08,27.81,0.00037566666666666667
