name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.85287992,0.5646892027131328
Sn08,Sn,8.047,29.66615808,0.5555547775428753
Ta08,Ta,27.227,29.50469046,0.5654217268419992
Cu08,Cu,22.197,29.24899884,0.5710287734244697
Al_degrader_E2_E1,Al,136.6,28.088608337142855,0.8999318545408587
Ni09,Ni,22.662,26.891694479999998,0.6116383192193975
Sn09,Sn,7.829,26.6940856,0.6027594205590154
Ta09,Ta,27.377,26.52033782,0.6139927956235706
Cu09,Cu,22.091,26.24352512,0.6207420268750824
Al_degrader_E4_E3,Al,136.6,24.975336759999998,0.9683918375289531
Ni10,Ni,23.107,23.65529882,0.6760007950487984
Sn10,Sn,8.232,23.431750079999997,0.6668469080831024
Ta10,Ta,27.165,23.239586039999995,0.6796613278958267
Cu10,Cu,22.259,22.93414978,0.6889879352542769
Al_degrader_E6_E5,Al,136.6,21.513062258181815,1.0761073324771984
Ni11,Ni,22.941,20.02286762,0.7689076943011661
Sn11,Sn,7.982,19.77240298,0.7604032065208034
Ta11,Ta,27.2,19.556837299999998,0.7763512476506429
Cu11,Cu,22.211,19.209815780000003,0.7897950706752933
Al_degrader_E8_E7,Al,136.6,17.555859264000002,1.2456289829260472
Ni12,Ni,23.155,15.78824942,0.9246899211463612
Sn12,Sn,8.021,15.485952659999999,0.9187873718325281
Ta12,Ta,27.702,15.22533052,0.9420323153462038
Cu12,Cu,22.177,14.80400144,0.9651547115762976
Al_degrader_E9,Al,68.3,13.68013933,1.1607718097831077
Ni13,Ni,23.153,12.470658527999998,1.1025402390211765
Sn13,Sn,7.354,12.115177759999998,1.1092265411544129
Ta13,Ta,27.337,11.814310725,1.1405728007233797
Cu13,Cu,22.168,11.308134203999998,1.1805436075322615
Al_degrader_E10,Al,68.3,9.879945951,1.4914709382212932
Ni14,Ni,23.067,8.270322633333333,1.5297323977004602
Sn14,Sn,7.62,7.775725499999999,1.5890043271966725
Ta14,Ta,27.361,7.354001475,1.6691287587534474
Cu14,Cu,22.125,6.6126491454545455,1.821014785120747
