name,compound,areal_density,mu_E,sig_E
Ni08,Ni,23.145,29.828486419999997,0.5698692901671256
Sn08,Sn,8.047,29.60794738,0.5566653263417217
Ta08,Ta,27.227,29.41706836,0.5699542591181422
Cu08,Cu,22.197,29.11446258,0.5770377077624508
Al_degrader_E2_E1,Al,136.6,27.734992746666666,0.9869716157759498
Ni09,Ni,22.662,26.30439082,0.6272547022539787
Sn09,Sn,7.829,26.067217899999996,0.6142085726523115
Ta09,Ta,27.377,25.8585274,0.6296173836936524
Cu09,Cu,22.091,25.52544862,0.6384902252502347
Al_degrader_E4_E3,Al,136.6,23.98647217090909,1.0916593615659753
Ni10,Ni,23.107,22.3714058,0.7118587807468276
Sn10,Sn,8.232,22.096140159999997,0.6981861465505989
Ta10,Ta,27.165,21.85945808,0.7163674028895463
Cu10,Cu,22.259,21.48185512,0.7296140032440342
Al_degrader_E6_E5,Al,136.6,19.696726612,1.255127832330636
Ni11,Ni,22.941,17.79582614,0.849464906216084
Sn11,Sn,7.982,17.47250128,0.8371908635420967
Ta11,Ta,27.2,17.19428404,0.8618098308799212
Cu11,Cu,22.211,16.742924539999997,0.8838690485958813
Al_degrader_E8_E7,Al,136.6,14.510774786086957,1.576509408618623
Ni12,Ni,23.155,12.031369819999998,1.1421850009491314
Sn12,Sn,8.021,11.591604599999998,1.1517588402347256
Ta12,Ta,27.702,11.212654296,1.1937854570368767
Cu12,Cu,22.177,10.584978617142857,1.248651415201869
Al_degrader_E9,Al,68.3,8.757512295555555,1.730137025130263
Ni13,Ni,23.153,6.577745272,1.8799042864682356
Sn13,Sn,7.354,5.871556572,2.001895897564009
Ta13,Ta,27.337,5.272833986249999,2.1207317599114073
Cu13,Cu,22.168,4.187440684799999,2.2835575504518615
Al_degrader_E10,Al,68.3,1.5251158694117648,2.0628994858973266
Ni14,Ni,23.067,0.16070645764705882,0.6105977468792884
Sn14,Sn,7.62,0.08360384705882351,0.37970535469031014
Ta14,Ta,27.361,0.05803689764705883,0.2680512930167945
Cu14,Cu,22.125,0.03742724235294118,0.13336800454283088
