filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,56NIg,158.38,3203.492593065402,223.36220003132107,0.988,0.01,0.0014586593723099053,5.1040242624854546e-05,2532542.812272235,204188.0674182376,1312.1983483275828,105.79692612343916,1.172699930708605,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,243.36,18793.123785146636,231.97073926478774,0.0252,0.0023,0.0010527364939916812,2.1070180163128306e-05,807091285.731825,76296133.75603232,418182.0133325518,39531.675521260266,1.2766966437042124,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,246.95,13520.647257214483,216.68141124485416,0.019,0.0018,0.001038287400505289,2.0017034945174977e-05,780854649.6419598,76816167.18924117,404587.90136889106,39801.12289597988,1.2766966437042124,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,260.43,9757.17946710903,157.5802807980558,0.013500000000000002,0.0013000000000000002,0.000987233886346095,1.6601856938172887e-05,834092802.8456497,83071162.12822168,432172.43670759053,43042.05291617703,0.7480039381061179,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,61CUg,282.956,4842.417518790274,173.1421735070829,0.122,0.0061,0.0009121031390924419,1.2675468260722789e-05,49579524.12850431,3204723.503548109,25688.872605442648,1660.4784992477248,0.9555671138164837,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,304.88,1764.8830750784564,158.57981448148132,0.0029,0.0003,0.0008494078942568459,1.0620866363981376e-05,816292019.253884,113983249.65660338,422949.23277403315,59058.67857855097,0.8180299279197014,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,349.6,1908.8663957342244,159.8920724991663,0.0045000000000000005,0.0004,0.0007464755870044465,9.446877152000426e-06,647427753.978526,80867525.98403953,335454.7948075264,41900.27253059043,1.2356374943332853,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,394.03,10641.354826220579,182.87453202095747,0.022400000000000003,0.0017000000000000001,0.0006682378724907579,9.4322303488791e-06,809956553.1945969,64534111.89571132,419666.6078728481,33437.36367653436,1.4596982012566737,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,548.35,53724.28145330648,248.55714551741596,0.153,0.013999999999999999,0.0004961241453591615,8.138544089270434e-06,806366958.7432349,75134908.08818978,417806.7143747331,38930.004190771906,1.206957909276525,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,596.56,82965.92591396817,403.1871177099945,0.26,0.013000000000000001,0.00046017942789085454,7.404736922616762e-06,790029156.6427358,41764001.3041057,409341.5319392414,21639.378914044402,2.104381285563647,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62ZNg,637.41,819.1724674249062,37.378723712490824,0.0025,0.0003,0.00043366191710628903,6.770289983784454e-06,860850936.1811309,115323698.32931134,446036.75449799525,59753.21156959137,0.7598139241045008,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,61CUg,656.008,1678.6059632818694,57.479515009610544,0.10800000000000001,0.02,0.00042259344936716,6.48849613607437e-06,41903099.5212385,7983345.813754009,21711.450529139118,4136.448608162699,1.3184134399279464,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,63ZNg,669.62,12779.32986488662,393.71000579477504,0.08199999999999999,0.0040999999999999995,0.00041484844530700616,6.287379227160166e-06,428004824.2898897,26234653.97428373,221764.1576631553,13593.08496076877,0.7189309156003914,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,60ZNg,670.3,490.0440398111992,379.0657457599387,0.64,0.06,0.0004144690559719717,6.27746617024049e-06,2104781.067160463,1643096.7723291172,1090.5601384251104,851.3454778907343,0.7189309156003914,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,56NIg,749.95,95.50333132853457,46.75454703857932,0.495,0.012,0.00037437365318241625,5.223184854971604e-06,587153.8968201376,294117.52812285995,304.22481700525265,152.39250161806214,1.6618228352528237,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,56NIg,811.85,52.57173967049742,19.69178601255715,0.86,0.009000000000000001,0.0003481308682272291,4.601053113122927e-06,200057.69799914616,79925.07963207498,103.65683834152651,41.41195835858807,1.0593219219706285,09/23/2025 21:21:53,1694.0,1930.0
Data/IDM/AK09232025_Cu11_40cm_IDM.Spe,62CUg,875.66,403.6251592520297,36.16613928754062,0.00147,0.0001,0.0003245559105084329,4.205255366600506e-06,963862924.3111902,119230578.37925147,499410.8416120157,61777.5017509075,1.0849520343304682,09/23/2025 21:21:53,1694.0,1930.0
