filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,62ZNg,243.36,6307.07362198299,148.94160175414314,0.0252,0.0023,0.0004951997611822545,7.003178655185255e-06,558836573.9635794,53736733.849062815,323775.53532072966,31133.681256699198,0.8782755663549401,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,62ZNg,246.95,4580.602765492636,139.59347622505604,0.019,0.0018,0.0004899008594152786,6.683888128299546e-06,544125046.1397552,55244752.21464355,315252.0545421525,32007.388305123728,0.8782755663549401,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,62ZNg,260.43,3219.0911603041604,135.61169392367864,0.013500000000000002,0.0013000000000000002,0.00047099265730245757,5.688075196176239e-06,559787580.2061554,60041447.869722344,324326.52387378644,34786.470376432415,0.8477763806936813,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,61CUg,282.956,64876.07542677399,287.2741165573419,0.122,0.0061,0.00044260557139572327,4.608396819235535e-06,1328451646.1315548,68301417.83768061,769670.7103890816,39572.08449460058,1.0505139872003049,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,61CUg,373.05,9058.204012037151,227.74483393858765,0.021,0.004,0.0003592570310124753,3.330126841287208e-06,1327563840.822077,255740070.09105232,769156.3388308673,148169.21789748108,2.6619828801773155,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,62ZNg,394.03,3707.044679156656,140.59472832309504,0.022400000000000003,0.0017000000000000001,0.0003449575328926668,3.203504860662135e-06,530459287.0287169,46104614.049776666,307334.4652541813,26711.827375305136,1.5925925253013742,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,61CUg,529.169,1036.4438704312615,75.75286700268975,0.0038,0.0007000000000000001,0.0002785002771711735,2.546852241375835e-06,1082865325.6343653,217448464.3349956,627384.3138090181,125984.0465440299,1.888689539730347,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,62ZNg,548.35,20206.00380382165,477.9008394240948,0.153,0.013999999999999999,0.000271509539242222,2.472912606215651e-06,537826002.2020096,51205679.71119856,311602.5505226011,29667.25359860867,10.999625621925151,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,61CUg,588.605,3182.8548422316576,376.42125348669174,0.0117,0.0021,0.00025813242147551785,2.335607561025022e-06,1165269297.2130497,251542691.7160316,675127.0551639916,145737.36484126977,30.205594509824817,09/23/2025 23:29:37,1561.0,1726.0
Data/DET2/AN09232025_Cu08_50cm_DET2.Spe,62ZNg,596.56,30178.109909040933,969.8323354123075,0.26,0.013000000000000001,0.00025567191431388254,2.3114257163813958e-06,501965134.6296144,30316584.47956394,290825.6863439249,17564.649177035888,30.205594509824817,09/23/2025 23:29:37,1561.0,1726.0
