,beam current (nA),unc beam current (nA),unc beam current (%)
0,113.19385592614461,3.758168021496136,3.320116618297923
1,104.30324889955175,3.0789297932897703,2.9519020987111384
2,113.22260721379648,3.305172211591617,2.9191804471968323
3,109.65736798567163,3.180198124892412,2.900122612196886
4,96.45818695811059,5.966969934600252,6.186068930770553
5,104.88500351607583,3.813119461064835,3.6355239864966915
6,90.38708764698593,3.462154756474158,3.8303643215011896
