,beam current (nA),unc beam current (nA),unc beam current (%)
0,98.30262793187265,2.54381121244027,2.587734698408292
1,98.71584828583009,2.8445184611528784,2.881521569785454
2,99.59962066607805,2.801349757967857,2.812610870637532
3,99.72898288623583,2.8586528308016717,2.8664213231399662
4,101.52618340559955,2.8765407453213023,2.833299400046836
5,102.4264276716458,2.870463947729057,2.8024641813449414
6,99.33443046064019,2.702053927861262,2.7201584740871
