isotope,A0,cov A0,sigma_A0
178Wg,2801.3075928220765,571561.6683614678,756.0169762389386
181Wg,1007.8559768969141,7613.023453033222,87.25264152467375
176TAg,293.0066699481297,5773.345764123717,75.98253591532541
180TAg,1000000.0,inf,inf
172HFg,80.08392422317418,10369.304385739102,101.82978142831841
172LUm1,0.0,0.0,0.0
172LUg,0.0,0.0,0.0
