isotope,A0,cov A0,sigma_A0
59CUg,1000000.0,inf,inf
59NIg,0.0,,
60CUg,12208.601893121519,120852184.81195794,10993.279074596348
64CUg,99745.14717978628,inf,inf
60ZNg,109364.45057076329,inf,inf
60CUg,0.0,,
63ZNg,14567859.34709417,1233428636061.2131,1110598.3234550704
65ZNg,1906.2583701075127,1618.9948958469017,40.236735650980705
56COg,4.27778220339271,5.912522599028287,2.4315679301693973
57NIg,37.962436351326325,4001.3067433115284,63.255883072735045
57COg,0.0,0.0,0.0
